feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,label
-0.862347,1.36704,-0.35697,-0.19451,0.245142,-0.0892145,-0.25615,-0.120951,0.613727,0.594957,0.705325,0.515424,-0.669361,1.11453,-1.21713,0.693155,-0.565082,-0.451499,5
0.234196,1.0713,2.41015,-0.19451,0.14222,-0.0878607,0.190131,-0.120321,0.281934,0.315885,0.322425,0.197657,0.0788258,0.501403,-0.928567,0.304851,-0.603342,-0.372105,5
1.00178,1.0713,-0.35697,-0.19451,-0.207715,-0.0998975,0.0208518,-0.112003,0.344994,0.360282,0.3939,0.267932,-0.141793,0.609268,-0.890092,0.377334,-0.619066,-0.416918,5
-0.670452,-1.81646,-0.35697,-0.19451,-0.351807,-0.117429,-0.425429,-0.130246,2.02239,1.94592,2.02505,2.07065,-2.33839,1.67656,-0.495727,2.03151,-0.832903,-0.655578,1
0.494625,-0.877069,-0.35697,-0.19451,-0.392976,-0.116036,-0.502374,-0.133545,0.178127,0.290515,0.105448,0.15488,0.874973,-0.338807,-0.303354,0.0848127,-1.06223,-0.23137,3
-0.7664,0.218891,-0.35697,-0.19451,0.450987,-0.0646491,0.0977968,-0.0863221,-0.461205,-0.454734,-0.422954,-0.508155,0.433735,-0.123077,-0.226405,-0.430337,-0.0070078,-0.163604,2
-0.177007,-0.163825,-0.35697,-0.19451,-0.434145,-0.125904,-0.486985,-0.139416,-0.832774,-0.749662,-0.874776,-0.853422,1.43132,-0.963288,0.196816,-0.896301,0.470846,0.292679,0
-0.930881,-0.111637,-0.35697,-0.19451,-0.537067,-0.122683,-0.56393,-0.139101,-0.80464,-0.71795,-0.844144,-0.832034,1.44091,-0.923548,0.119867,-0.865236,0.365594,0.245222,0
0.0697148,-0.37258,-0.35697,-0.19451,1.99482,1.51822,1.94448,1.40576,-0.594116,-0.648182,-0.550587,-0.587597,-0.00750348,-0.19688,0.341096,-0.580481,0.649265,-0.657493,2
1.68712,-0.355184,-0.35697,-0.19451,-0.351807,-0.114506,-0.363873,-0.124275,-0.0372472,-0.0583253,0.0237629,-0.0895567,-0.160978,0.376507,-0.47649,0.00197451,-0.451047,-0.478673,3
0.193076,-0.250806,-0.35697,-0.19451,-0.372392,-0.108701,-0.594708,-0.133545,-0.200233,-0.229574,-0.162582,-0.214831,-0.103425,0.086975,-0.0436503,-0.187,-0.415834,-0.558626,4
0.0148876,-1.79907,-0.35697,-0.19451,-0.331224,-0.100716,-0.348484,-0.120619,2.34448,2.36453,2.25479,2.40675,-1.7245,1.32458,-0.514964,2.26449,-1.04945,-0.624549,1
-1.38321,-1.88605,-0.35697,-0.19451,-0.392976,-0.111895,-0.363873,-0.130916,0.864997,0.80426,0.993776,0.759861,-1.25448,1.5687,-1.39988,0.985676,-0.54585,-0.493151,3
-1.56139,-1.06843,-0.35697,-0.19451,-0.372391,-0.116118,-0.471596,-0.133545,0.778653,0.70278,0.92996,0.662086,-1.32163,1.64818,-1.46721,0.920959,-0.456103,-0.492813,3
1.37186,-1.52073,-0.35697,-0.19451,-0.537067,-0.121239,-0.56393,-0.134599,-0.762923,-0.79406,-0.701194,-0.798423,0.337813,-0.213911,0.0236802,-0.733213,0.911166,-0.481712,4
0.151956,-1.36416,-0.35697,-0.19451,-0.248885,-0.0928705,-0.10226,-0.114219,0.419696,0.436393,0.450058,0.362651,-0.189754,0.54682,-0.736193,0.434286,-0.733766,-0.44198,3
1.12514,1.62798,-0.35697,-0.19451,-0.41356,-0.116737,-0.10226,-0.124742,-0.80561,-0.79406,-0.918171,-0.67315,0.759868,-1.41178,1.63,-0.826406,0.682052,2.16072,6
-1.43803,0.236287,-0.35697,-0.19451,-0.660574,-0.126647,-0.594708,-0.139857,-0.964715,-0.936767,-0.999856,-0.938975,1.03804,-1.02574,0.696986,-1.03609,1.05021,-0.473359,2
-1.3695,-1.83386,-0.35697,-0.19451,-0.45473,-0.125326,-0.517764,-0.133622,2.01948,1.98714,2.02505,2.02177,-1.93552,1.69359,-0.928567,2.03151,-0.881119,-0.592463,1
0.124542,0.427645,-0.35697,-0.19451,-0.660574,-0.12347,-0.656264,-0.137858,-0.969566,-0.936767,-1.01262,-0.938975,1.086,-1.08251,0.745079,-1.04903,-1.38313,-0.473359,4
0.851002,0.201495,-0.35697,-0.19451,0.51274,-0.0723882,-0.440818,-0.132048,-0.277846,-0.359596,-0.165134,-0.330938,-0.515887,0.524112,-0.370685,-0.189588,0.119744,-0.549453,4
0.617986,1.0713,-0.35697,-0.19451,-0.475314,-0.117429,-0.271539,-0.122368,-0.689191,-0.705265,-0.790538,-0.54482,0.414551,-1.24147,1.68771,-0.717681,0.0363201,2.41094,6
1.74194,0.236287,-0.35697,-0.19451,-0.372392,-0.115171,-0.502374,-0.128059,-0.951133,-0.927254,-0.97433,-0.935919,0.990079,-0.934902,0.591181,-1.0102,1.41522,-0.417197,4
1.57746,-1.69469,-0.35697,-0.19451,-0.248884,-0.104845,-0.425429,-0.136645,2.61516,2.80216,2.3518,2.72147,-0.429557,0.387861,-0.226405,2.36286,-1.40507,-0.561579,1
0.741348,0.462437,-0.35697,-0.19451,-0.310638,-0.122931,-0.194594,-0.112651,-0.474787,-0.553044,-0.555692,-0.297328,-0.324044,-0.929225,1.89932,-0.507997,-0.010824,2.68846,6
0.796175,1.01912,-0.35697,-0.19451,0.348064,-0.0805939,0.313243,-0.0966114,0.57395,0.572758,0.669588,0.454315,-0.477518,1.10885,-1.39988,0.656913,-0.517139,-0.407132,5
-0.272955,1.14089,-0.35697,-0.19451,0.059882,-0.0936002,0.559467,-0.0814153,0.637981,0.633012,0.718088,0.539868,-0.563847,1.05776,-1.22674,0.706098,-0.619238,-0.435502,5
-0.314075,-1.27718,-0.35697,-0.19451,-0.104793,-0.103609,-0.302317,-0.125392,0.623428,0.575929,0.725746,0.539868,-0.937941,1.19401,-1.08246,0.713864,-0.534883,-0.496062,3
-0.985708,-0.790088,2.41015,-0.19451,-0.248884,-0.104439,0.0670184,-0.101232,1.82836,1.72393,1.87189,1.85677,-2.43431,1.7901,-0.591914,1.87619,-0.738959,-0.650464,1
-0.163301,-1.55552,-0.35697,-0.19451,0.0392971,-0.101993,-0.440819,-0.125945,0.938729,0.918426,1.03207,0.836248,-0.947533,1.39271,-1.4095,1.02451,-0.647004,-0.462849,3
0.480919,1.50621,-0.35697,-0.19451,-0.104794,-0.102119,-0.333095,-0.123042,-0.512623,-0.54353,-0.647588,-0.315661,0.136379,-1.32094,2.10131,-0.523529,-0.100543,2.42624,6
0.0285944,0.340664,-0.35697,-0.19451,-0.145963,-0.124583,-0.425429,-0.129843,-0.860909,-0.911397,-0.798196,-0.877865,0.241892,-0.287713,0.244909,-0.831583,2.13957,-0.578849,2
-0.382609,-1.78167,-0.35697,-0.19451,-0.351807,-0.11367,-0.302317,-0.125392,2.35127,2.3455,2.26756,2.4312,-1.9643,1.37,-0.351447,2.27743,-1.01514,-0.656761,1
-1.58881,0.827757,-0.35697,-0.19451,-0.145963,-0.104886,0.0977966,-0.112251,0.232456,0.233432,0.299451,0.148769,-0.180162,0.637654,-0.89971,0.281553,-0.521005,-0.419214,5
-0.917174,-0.181222,-0.35697,-0.19451,0.574494,-0.100032,-0.471596,-0.133545,-0.424339,-0.454734,-0.36169,-0.465378,0.0692336,0.0699439,-0.18793,-0.388918,-0.052936,-0.493612,4
1.60488,-1.01624,-0.35697,-0.19451,-0.495898,-0.121239,-0.394651,-0.133002,-0.736729,-0.762348,-0.685878,-0.764813,0.36659,-0.265005,0.0813921,-0.717681,0.685769,-0.491143,4
-1.60251,-0.37258,-0.35697,-0.19451,-0.00187127,-0.086015,-0.133038,-0.0846897,-0.500981,-0.407165,-0.512297,-0.572319,1.25866,-0.486412,-0.438015,-0.54165,-0.16015,-0.0544478,0
-0.615625,-0.129033,-0.35697,-0.19451,-0.145963,-0.0908876,-0.240761,-0.125309,-0.402026,-0.331055,-0.382111,-0.489822,0.970895,-0.19688,-0.640007,-0.409627,-0.0855364,-0.174296,0
-1.10907,-1.79907,-0.35697,-0.19451,-0.475314,-0.125904,-0.27154,-0.130599,2.01172,1.99349,2.02505,1.99121,-1.80123,1.73901,-1.14018,2.03151,-0.888066,-0.562292,1
1.26221,0.427645,-0.35697,-0.19451,0.0598821,-0.0704061,-0.379262,-0.131544,-0.208965,-0.324712,-0.060475,-0.272884,-0.880388,0.81932,-0.505346,-0.0834521,0.249126,-0.566268,3
-0.711572,0.705984,-0.35697,-0.19451,-0.351807,-0.114506,-0.148427,-0.122368,-0.364189,-0.315198,-0.576114,-0.153721,0.740683,-1.71266,2.15902,-0.386329,-0.422882,2.04564,6
-1.46545,0.253683,-0.35697,-0.19451,-0.372392,-0.114755,-0.440818,-0.13507,-0.820162,-0.727464,-0.864565,-0.847311,1.50805,-0.968965,0.129485,-0.880768,0.512367,0.324065,0
-1.31467,-1.83386,5.17726,-0.19451,-0.413561,-0.109305,-0.194594,-0.118244,0.818429,0.747178,0.963145,0.704863,-1.31203,1.63682,-1.45759,0.954612,-0.48065,-0.492284,3
0.672814,-1.27718,-0.35697,-0.19451,-0.331222,-0.110359,-0.41004,-0.123974,1.84388,1.76516,1.87445,1.86288,-2.21369,1.7163,-0.6881,1.87877,-0.78646,-0.630542,1
0.165662,0.305872,-0.35697,-0.19451,-0.681158,-0.124274,-0.656264,-0.137858,-0.969566,-0.936767,-1.01262,-0.938975,1.086,-1.08251,0.745079,-1.04903,-1.38313,-0.473359,4
1.56376,0.340664,-0.35697,-0.19451,-0.578236,-0.126317,-0.486985,-0.137904,-0.852177,-0.762348,-0.890092,-0.883976,1.50805,-0.951934,0.100629,-0.909244,1.08266,0.313593,0
1.34445,-1.06843,-0.35697,-0.19451,-0.578236,-0.12066,-0.548541,-0.131638,-0.801729,-0.81943,-0.752248,-0.835089,0.491288,-0.327453,0.0621548,-0.784987,1.06644,-0.4438,4
-1.41062,-1.15541,-0.35697,-0.19451,-0.372392,-0.110791,-0.486985,-0.131859,2.33284,2.3677,2.2114,2.41898,-1.58061,1.10318,-0.284117,2.22048,-1.10065,-0.646861,1
0.549452,1.0887,-0.35697,-0.19451,0.245142,-0.0922347,-0.117649,-0.120213,0.326561,0.350769,0.388794,0.225156,-0.045872,0.68307,-1.11132,0.372157,-0.524007,-0.373975,5
1.48151,0.619003,-0.35697,-0.19451,0.224558,-0.115663,-0.317706,-0.113407,-0.796879,-0.790889,-0.78288,-0.810645,0.702315,-0.560214,0.244909,-0.816051,0.502711,-0.411915,3
-0.0262328,-0.511749,-0.35697,-0.19451,-0.516482,-0.125574,-0.440818,-0.139605,-0.408817,-0.454734,-0.315742,-0.471489,-0.0842406,0.285673,-0.399541,-0.342321,0.110767,-0.477611,4
0.672814,0.375456,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-1.65734,1.14089,-0.35697,-0.19451,0.0598824,-0.0406751,2.57542,1.80836,-0.277846,-0.267629,-0.25703,-0.30955,0.318629,-0.0890149,-0.168693,-0.282781,-0.680745,-0.477634,5
-1.38321,1.41923,-0.35697,-0.19451,0.121636,-0.0919211,-0.00992611,-0.0978457,0.498278,0.483962,0.587902,0.399317,-0.535071,1.00666,-1.16903,0.574075,-0.538661,-0.437035,5
-0.0536464,1.19308,2.41015,-0.19451,0.553909,-0.0813891,0.974969,-0.0978457,0.622458,0.588614,0.741062,0.506258,-0.813243,1.30187,-1.39026,0.729396,-0.500564,-0.448162,5
0.837295,1.64538,-0.35697,-0.19451,-0.269469,-0.110708,-0.348484,-0.129025,-0.611579,-0.632325,-0.724168,-0.450101,0.309037,-1.25282,1.81275,-0.637432,-0.111893,2.4238,6
-1.25984,-0.442164,-0.35697,-0.19451,-0.475314,-0.11367,-0.302317,-0.124546,-0.917178,-0.920911,-0.933487,-0.883976,0.711907,-0.8611,0.745079,-0.968784,1.99922,-0.767471,2
1.02919,1.59319,-0.35697,-0.19451,-0.125378,-0.105938,0.636411,-0.0951963,-0.3671,-0.448392,-0.496981,-0.129278,-0.43915,-1.16766,2.41872,-0.365619,-0.0268321,2.53922,6
-1.13648,2.09768,2.41015,-0.19451,-0.290054,-0.094514,-0.363873,-0.118763,-0.634863,-0.664038,-0.747142,-0.465378,0.251484,-1.26985,1.89932,-0.650375,0.0838444,2.42966,6
-1.60251,1.31485,-0.35697,-0.19451,-0.084209,-0.109719,-0.286928,-0.128059,-0.577624,-0.556215,-0.74459,-0.392047,0.663946,-1.58777,2.02436,-0.588247,-0.0788771,2.11488,6
-0.0673532,-0.268203,2.41015,-0.19451,-0.475314,-0.113021,-0.41004,-0.137589,-0.396205,-0.337397,-0.366795,-0.483711,0.855789,-0.128755,-0.640007,-0.394095,-0.0646458,-0.207484,0
-1.23243,-0.285599,-0.35697,-0.19451,3.0858,0.206444,2.0522,0.15819,-0.721207,-0.727464,-0.734379,-0.691482,0.529656,-0.679433,0.620037,-0.766866,1.08652,-0.731277,2
-1.35579,-0.720504,-0.35697,-0.19451,-0.125378,-0.116737,-0.0868712,-0.065608,-0.824043,-0.886027,-0.780327,-0.80759,0.107602,-0.384224,0.543088,-0.813463,1.82522,-0.704757,2
1.57746,-1.86865,-0.35697,-0.19451,-0.537067,-0.123674,-0.209983,-0.120523,1.71485,1.56219,1.85658,1.67344,-2.77963,2.35214,-1.19789,1.86065,-0.55754,-0.608005,1
1.13884,0.532022,-0.35697,4.39036,3.62099,2.67931,-0.41004,-0.128521,-0.74255,-0.76869,-0.696089,-0.764813,0.36659,-0.299068,0.139104,-0.728036,1.50946,-0.455577,4
-0.108474,1.74976,-0.35697,-0.19451,0.430402,-0.0702321,0.174742,-0.0887949,-0.439862,-0.495961,-0.606746,-0.181221,-0.151386,-1.47423,2.64957,-0.409627,0.0640501,2.37298,6
1.50893,-1.53812,-0.35697,-0.19451,-0.537067,-0.120701,-0.333095,-0.129843,1.59455,1.43217,1.78766,1.50234,-2.77004,2.59625,-1.62111,1.79076,-0.470389,-0.57291,1
1.33074,0.13191,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-0.684159,-1.29458,-0.35697,-0.19451,-0.392975,-0.118637,-0.348484,-0.128269,2.3668,2.40258,2.27266,2.41898,-1.5998,1.31323,-0.62077,2.28261,-1.07089,-0.605009,1
-0.972001,0.184098,-0.35697,-0.19451,-0.619405,-0.126647,-0.656264,-0.139857,-0.956954,-0.936767,-0.979435,-0.938975,0.961302,-0.934902,0.620037,-1.01538,2.51022,-0.473359,4
-0.396316,-0.755296,2.41015,-0.19451,-0.125378,-0.0344811,0.0208518,-0.107865,-0.289488,-0.251773,-0.223846,-0.401214,0.577617,0.200517,-0.918948,-0.249128,0.0244314,-0.265766,0
0.864709,-1.41635,-0.35697,-0.19451,-0.41356,-0.115171,-0.209983,-0.118664,1.88269,1.7937,1.88466,1.94538,-2.33839,1.55734,-0.293735,1.88913,-0.810124,-0.67784,1
-0.615625,1.05391,-0.35697,-0.19451,0.574493,0.136968,0.482522,-0.0406067,-0.508743,-0.549872,-0.622062,-0.327883,0.0404572,-1.17334,1.94741,-0.533884,-0.125006,2.51542,6
-0.396316,-0.685711,-0.35697,-0.19451,-0.145962,-0.0988159,-0.225372,-0.101315,-0.345757,-0.264458,-0.325952,-0.44399,1.01886,-0.151463,-0.765049,-0.352676,-0.123087,-0.152698,0
0.357557,-0.389976,-0.35697,-0.19451,2.85937,0.0184512,-0.533152,-0.134227,-0.153666,-0.159806,-0.108976,-0.199553,0.0692336,0.172132,-0.361066,-0.132637,-0.436273,-0.45006,3
-0.382609,-0.650919,2.41015,-0.19451,-0.145962,-0.108726,0.313243,-0.103393,-0.346727,-0.2708,-0.320847,-0.447046,0.970895,-0.111723,-0.784287,-0.347499,-0.093524,-0.15899,0
-1.45174,0.166702,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,2
-0.478557,-0.216014,-0.35697,-0.19451,-0.0842092,-0.094604,-0.302317,-0.12279,-0.482548,-0.372281,-0.504639,-0.557042,1.39295,-0.543183,-0.47649,-0.533884,-0.230307,0.0188339,0
0.412385,-1.45114,-0.35697,-0.19451,-0.00187127,-0.0810893,-0.656264,-0.137858,-0.937551,-0.901883,-0.979435,-0.911475,1.086,-1.04844,0.687367,-1.01538,-1.3588,-0.134534,4
1.0429,0.0275327,2.41015,-0.19451,-0.0636248,-0.0974226,1.69825,-0.0428123,0.165515,0.252459,0.110554,0.145714,0.654354,-0.230942,-0.264879,0.08999,-1.02672,-0.309112,3
-1.1639,-1.85126,-0.35697,-0.19451,-0.228301,-0.106067,-0.271539,-0.121316,0.876639,0.845487,0.973355,0.781249,-0.995493,1.36432,-1.31331,0.964967,-0.61607,-0.476029,3
-0.149594,-0.37258,-0.35697,-0.19451,-0.290054,-0.0998895,-0.348484,-0.125246,-0.86479,-0.908226,-0.82117,-0.865644,0.309037,-0.418287,0.398808,-0.854882,2.03375,-0.616833,2
1.646,-0.790088,2.41015,-0.19451,-0.00187127,-0.104845,0.451744,-0.0438814,-0.17986,-0.22006,-0.0885543,-0.248441,-0.21853,0.461663,-0.563058,-0.111928,-0.152684,-0.455434,3
1.09772,-0.703107,-0.35697,-0.19451,8.39659,15.2156,1.6367,1.9214,-0.360309,-0.372281,-0.359137,-0.346215,0.184339,-0.287713,0.302621,-0.386329,0.338435,-0.620219,2
1.59117,-0.824881,-0.35697,-0.19451,-0.392976,-0.122601,-0.302317,-0.12808,1.38888,1.19116,1.66258,1.23651,-2.92351,2.96526,-2.09242,1.66391,-0.292142,-0.546886,1
-1.24614,-1.92084,-0.35697,-0.19451,-0.619406,-0.12347,-0.240762,-0.130916,0.872758,0.794747,1.00909,0.775138,-1.41755,1.62547,-1.33255,1.00121,-0.505701,-0.51257,3
1.56376,0.636399,-0.35697,-0.19451,-0.0224557,-0.106744,0.974969,-0.0620184,0.212083,0.144636,0.324978,0.139603,-0.784467,0.927185,-0.784287,0.30744,-0.327481,-0.517753,5
1.646,0.288476,-0.35697,-0.19451,-0.639989,-0.121089,-0.502374,-0.12754,-0.959865,-0.930425,-0.997304,-0.932864,1.04763,-1.03709,0.706605,-1.0335,-0.815351,-0.473359,4
1.4541,1.29745,2.41015,-0.19451,-0.331223,-0.124335,-0.363873,-0.119263,-0.55628,-0.581585,-0.688431,-0.367604,0.222708,-1.33798,2.0436,-0.567537,-0.113836,2.3864,6
-1.41062,-0.129033,-0.35697,-0.19451,-0.557652,-0.124913,-0.579319,-0.137904,-0.823073,-0.74332,-0.854354,-0.853422,1.39295,-0.883808,0.100629,-0.880768,0.65045,0.170366,0
0.727641,-0.0246559,-0.35697,-0.19451,-0.495898,-0.124665,-0.456207,-0.138156,-0.817252,-0.727464,-0.856907,-0.847311,1.47928,-0.934902,0.100629,-0.87818,0.537473,0.272004,0
-0.629332,-0.494353,-0.35697,-0.19451,-0.0842092,-0.0440611,0.0208516,-0.0179353,-0.417548,-0.334226,-0.412743,-0.498988,1.09559,-0.310422,-0.572676,-0.440691,-0.168762,-0.124667,0
-0.670452,-0.59873,-0.35697,-0.19451,-0.310638,-0.106067,0.236298,-0.0984573,-0.530086,-0.5689,-0.453586,-0.57843,0.0788258,0.075621,-0.207167,-0.48211,0.202148,-0.484648,4
1.02919,0.72338,2.41015,-0.19451,0.14222,-0.038693,-0.179205,-0.124553,-0.516504,-0.5689,-0.637378,-0.315661,-0.0554641,-1.23011,2.13978,-0.523529,0.0171984,2.48108,6
-1.10907,1.1061,-0.35697,-0.19451,-0.166547,-0.119632,-0.440818,-0.122702,-0.571803,-0.559386,-0.721616,-0.398158,0.577617,-1.46855,1.90894,-0.593424,-0.312589,2.20106,6
-0.231835,-0.216014,-0.35697,-0.19451,-0.495898,-0.123674,0.0362407,-0.133622,-0.87061,-0.81943,-0.887539,-0.890087,1.17233,-0.827037,0.225672,-0.922188,1.26458,-0.048108,0
0.357557,0.253683,-0.35697,-0.19451,-0.537067,-0.125656,-0.548541,-0.138912,-0.827924,-0.736977,-0.86967,-0.856477,1.49846,-0.957611,0.119867,-0.888535,0.615688,0.31215,0
0.056008,0.914738,-0.35697,-0.19451,-0.166547,-0.112692,0.0824077,-0.113972,-0.374861,-0.381795,-0.560798,-0.1415,0.241892,-1.54803,2.38025,-0.375974,-0.4024,2.25828,6
0.892122,0.218891,-0.35697,-0.19451,0.14222,-0.0932,0.113186,-0.12978,-0.843446,-0.854314,-0.818617,-0.853422,0.587209,-0.526151,0.302621,-0.852293,1.23893,-0.492455,3
-0.012526,-0.442164,-0.35697,-0.19451,-0.331223,-0.104763,-0.333095,-0.118171,-0.406876,-0.454734,-0.315742,-0.465378,-0.103425,0.274319,-0.361066,-0.342321,0.0954088,-0.488786,4
1.12514,-1.13801,-0.35697,-0.19451,-0.413561,-0.119632,-0.425429,-0.130246,1.92053,1.85078,1.92805,1.9576,-2.19451,1.62547,-0.553439,1.93314,-0.829254,-0.643468,1
0.864709,1.01912,-0.35697,-0.19451,-0.104793,-0.110743,0.482521,-0.104013,0.548726,0.544216,0.649166,0.426816,-0.48711,1.12021,-1.4095,0.636203,-0.493243,-0.406833,5
-0.0947667,0.166702,-0.35697,-0.19451,-0.619405,-0.126647,-0.610097,-0.139668,-0.951133,-0.936767,-0.964119,-0.938975,0.90375,-0.866777,0.562325,-0.999848,2.51022,-0.473359,2
0.878415,-0.285599,-0.35697,-0.19451,-0.331223,-0.098568,-0.379262,-0.133055,2.53075,2.65311,2.32116,2.63591,-0.947533,0.677393,-0.197549,2.3318,-1.28362,-0.617657,1
-0.50597,0.218891,-0.35697,-0.19451,-0.0224559,-0.101668,-0.10226,-0.10425,-0.760983,-0.81943,-0.711405,-0.755647,0.0884179,-0.29339,0.408426,-0.743568,1.1747,-0.679318,2
1.39927,-0.129033,-0.35697,-0.19451,-0.557652,-0.123922,-0.610097,-0.138912,-0.828894,-0.749662,-0.85946,-0.859533,1.39295,-0.883808,0.100629,-0.891123,0.670728,0.174557,0
-1.43803,0.184098,-0.35697,-0.19451,-0.454729,-0.125326,-0.502374,-0.136078,-0.892924,-0.905055,-0.867118,-0.902309,0.615985,-0.560214,0.331477,-0.901478,1.76226,-0.498402,4
0.713934,1.00172,-0.35697,-0.19451,0.88326,-0.0887102,0.0362409,-0.114909,0.617607,0.594957,0.723194,0.506258,-0.70773,1.21104,-1.34217,0.711276,-0.525166,-0.441112,5
-0.300369,0.114514,-0.35697,-0.19451,-0.578236,-0.127308,-0.594708,-0.133545,-0.950163,-0.936767,-0.961566,-0.938975,0.894157,-0.855423,0.552706,-0.99726,2.51022,-0.473359,2
0.110835,0.305872,-0.35697,-0.19451,-0.660574,-0.12347,-0.640875,-0.137245,-0.968596,-0.936767,-1.01007,-0.938975,1.07641,-1.07115,0.735461,-1.04644,-0.896462,-0.473359,4
-1.06795,-0.0420521,-0.35697,-0.19451,-0.372392,-0.104439,0.682578,-0.0856109,0.435218,0.401509,0.521533,0.359596,-0.659769,0.932863,-0.918948,0.506769,-0.552849,-0.483608,3
0.60428,-0.998843,-0.35697,-0.19451,0.0392979,-0.0807295,-0.41004,-0.133055,0.38089,0.426879,0.391347,0.319875,0.107602,0.382184,-0.755431,0.374746,-0.765583,-0.387202,3
-1.69846,-0.146429,2.41015,-0.19451,-0.0224559,-0.07404,-0.0560931,-0.0557838,-0.536877,-0.489618,-0.51485,-0.602874,0.865381,-0.29339,-0.370685,-0.54165,-0.00593548,-0.119788,0
0.110835,-0.981446,-0.35697,-0.19451,-0.187131,-0.0961731,-0.0868711,-0.119263,-0.259413,-0.22006,-0.190661,-0.37677,0.568025,0.245934,-0.986278,-0.215475,0.0105785,-0.262376,0
-0.410023,0.305872,-0.35697,-0.19451,-0.434145,-0.12194,-0.471596,-0.137589,-0.92979,-0.933596,-0.930934,-0.914531,0.721499,-0.770267,0.581562,-0.966195,2.41289,-0.597342,2
1.19367,-1.31197,-0.35697,-0.19451,-0.495899,-0.121692,-0.517763,-0.138912,2.23486,2.26622,2.15779,2.27231,-1.53265,1.3189,-0.697719,2.16612,-1.04915,-0.592562,1
0.289023,0.0101365,-0.35697,-0.19451,-0.516483,-0.123592,-0.56393,-0.138345,-0.812401,-0.724292,-0.846696,-0.847311,1.46009,-0.895163,0.0525362,-0.873002,0.598307,0.218831,0
-0.958295,-0.755296,2.41015,-0.19451,-0.0224559,-0.0314254,-0.163816,-0.121468,-0.785237,-0.854314,-0.729274,-0.777035,0.0116809,-0.270682,0.446901,-0.761689,1.52595,-0.682454,2
-1.20502,1.26266,-0.35697,-0.19451,-0.2283,-0.105051,-0.302317,-0.126288,-0.62031,-0.606955,-0.775222,-0.440935,0.625578,-1.54235,1.98589,-0.629666,0.0146736,2.14819,6
1.37186,-1.13801,-0.35697,-0.19451,-0.578236,-0.117906,-0.548541,-0.134318,-0.752252,-0.778204,-0.690984,-0.792313,0.376182,-0.208234,-0.0244131,-0.722858,0.855546,-0.456643,4
1.57746,-0.842277,-0.35697,-0.19451,10.1257,16.5911,2.15992,1.54481,0.0258128,-0.0868667,0.148844,-0.0131702,-1.04345,0.842029,-0.380303,0.12882,0.166523,-0.596175,2
-1.30096,-0.37258,-0.35697,-0.19451,-0.248885,-0.124665,-0.302317,-0.126569,-0.439862,-0.356425,-0.440822,-0.514266,1.11478,-0.367193,-0.495727,-0.469167,-0.200752,-0.124374,0
0.837295,-1.93824,-0.35697,-0.19451,-0.537067,-0.121239,-0.0253152,-0.106736,-0.80658,-0.825773,-0.7548,-0.8412,0.481696,-0.316099,0.0525362,-0.787576,1.1406,-0.449793,4
-0.0810599,-0.668315,-0.35697,-0.19451,-0.516483,-0.120619,-0.42543,-0.129843,1.67605,1.59708,1.80042,1.58484,-2.07941,2.20453,-1.64997,1.8037,-0.66325,-0.532858,1
-1.25984,-0.111637,-0.35697,-0.19451,-0.598821,-0.126895,-0.640875,-0.139668,-0.942402,-0.936767,-0.943698,-0.935919,0.81742,-0.781621,0.504613,-0.979139,2.51022,-0.498104,2
0.878415,-0.96405,-0.35697,-0.19451,-0.0842092,-0.0911999,-0.363873,-0.117312,0.0403652,0.157321,-0.0426063,0.0265507,1.02845,-0.520474,-0.149456,-0.0653313,-1.12323,-0.16951,3
1.46781,0.0449289,-0.35697,4.39036,0.183389,0.137711,-0.333095,-0.0331125,-0.93076,-0.924082,-0.933487,-0.923697,0.81742,-0.781621,0.504613,-0.968784,2.36048,-0.481712,2
0.193076,1.1061,-0.35697,-0.19451,0.0598822,-0.102249,-0.163816,-0.121981,0.612757,0.594957,0.702772,0.515424,-0.659769,1.10318,-1.20751,0.690566,-0.587802,-0.449943,5
1.57746,-1.13801,-0.35697,-0.19451,-0.310638,-0.110048,-0.394651,-0.12808,1.45776,1.25775,1.70852,1.33429,-3.00025,2.86875,-1.85196,1.71051,-0.330962,-0.567128,1
-0.382609,0.114514,-0.35697,-0.19451,-0.434145,-0.115994,-0.379262,-0.128521,-0.817252,-0.727464,-0.856907,-0.847311,1.47928,-0.934902,0.100629,-0.873002,0.627275,0.258746,0
0.151956,0.0971174,2.41015,-0.19451,0.0187132,-0.0585137,-0.117649,-0.0865159,-0.323443,-0.391309,-0.213635,-0.385936,-0.352821,0.467341,-0.438015,-0.238774,0.100103,-0.51649,3
