feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,label
-0.832502,0.757462,1.28375,0.738149,1.88595,0.244174,0.200064,-1.91784,-2.45659,-0.641081,-1.59171,-0.24945,2.23394,1.6997,1.01815,0.587746,-0.283827,-0.32275,-2.23176,-1.0243,-0.67911,0.198227,-0.408745,1.36984,1.40025,1.51967,1.03118,-0.255916,-0.776117,-1.50976,-1.16711,-0.558746,-0.798347,-0.245583,0.281658,1.18793,0.496484,0.493554,-0.00688546,-0.125332,-0.932239,-1.24552,-0.165535,-0.628061,0.650804,0.312217,0.693715,0.398311,0.243897,-0.509609,-0.788214,-0.869317,-0.556962,-0.796392,-0.296021,0.123581,0.934794,0.896383,0.808388,0.555013,1
1.57639,0.238256,-0.777481,0.320011,0.689433,-0.345305,-1.30036,-0.828815,-0.714193,0.80574,0.654167,0.583099,0.79857,0.607592,-0.69402,0.63835,0.250252,0.121824,-0.288097,0.602429,0.228176,0.826557,-0.1833,-0.512121,0.529646,0.0536013,0.266429,-0.219403,-0.52255,-0.669173,-0.0228957,0.184008,-0.204253,-0.276504,-1.20936,-0.744908,-1.04301,-0.811721,-0.718398,-0.90613,-0.62737,-0.993173,-0.417298,-0.318696,-0.273649,-0.895182,-0.795576,-0.56283,-0.429751,-0.66247,-0.344312,-0.824396,-0.439985,-0.598863,-0.579578,-0.266629,-0.178667,-0.866468,-0.397432,-0.224931,5
-0.818542,1.07882,0.607325,-0.708628,-0.789098,0.188397,1.04087,0.60368,-0.276178,0.622455,-0.141765,-0.462157,0.0743363,-0.351752,-0.161745,-0.955489,-0.184517,0.277954,-0.200778,-0.880164,-0.494637,0.330438,-0.411046,-0.266989,-0.291839,-0.652764,-0.259387,-0.197119,-0.0417325,0.0846935,0.405336,0.10901,0.0375985,0.0471457,-0.994028,-0.767511,-0.520731,-0.584992,-1.28179,-0.918696,-1.24051,-0.640285,-0.729313,-0.754065,-0.469689,-0.548156,-1.06154,-0.951247,-1.11134,-0.796181,-0.411507,-0.36845,-1.14685,-0.754797,-0.842737,-0.492476,-0.818761,-0.573268,-0.544598,-0.814377,5
-1.28331,1.13094,-0.516359,0.474954,0.506043,-1.30634,0.0875412,1.19919,-0.654537,0.636452,0.372848,-0.113726,-0.164978,0.263939,0.449879,-1.18346,-0.689204,-0.720361,-0.871268,0.0805654,0.455572,0.525279,-0.567743,0.482877,-0.460287,0.610202,-0.345047,0.260775,0.390252,-0.130779,0.14582,-0.317453,-0.556381,0.142477,-0.705341,-0.284235,-1.02225,-0.542922,-0.472124,-0.993705,-0.902058,-0.866705,-0.571906,-0.844645,-0.344633,-0.427838,-1.08814,-0.848741,-0.822684,-0.795573,-0.189602,-0.335536,-0.433047,-0.381451,-0.890869,-0.276187,-0.792914,-0.369838,-0.726633,-0.349817,5
1.43458,1.20257,-0.17865,-0.166292,-1.35869,-1.1955,-0.285178,0.809588,0.78313,0.12366,0.669464,0.531414,0.629305,0.865661,0.689664,0.783733,-0.569399,0.380082,-0.3876,0.307247,0.443272,0.198282,0.542475,1.48842,1.83486,1.72509,1.90384,2.25694,1.80514,2.32853,1.63368,1.08946,1.73219,1.34519,1.64025,1.85822,0.969572,1.46476,1.67098,0.943785,1.01031,1.08944,1.73194,1.09844,1.32462,1.19253,1.22458,1.08688,0.919468,1.54617,1.06438,0.870369,0.7953,1.1389,0.944621,1.36617,1.29347,0.746072,1.21589,1.30666,4
-0.47985,0.583496,-1.2672,-0.0269352,-1.36206,-1.14433,-0.164481,1.2074,0.768145,-0.27537,0.174315,-0.622598,0.854504,-0.994197,-0.299425,0.654238,0.786154,0.752622,0.628207,-0.900641,-0.054969,0.529078,0.623337,0.285233,-0.389874,-0.614349,0.358863,-0.16686,-0.164828,0.244242,0.145049,0.0740199,-0.588691,0.406216,-0.353377,0.515412,0.149464,-0.0440613,-0.239569,0.490958,0.440842,-0.298543,0.166348,-0.416061,-0.0708717,0.116196,-0.294787,0.0603879,0.429888,-0.050298,-0.102562,0.00331493,-0.11874,-0.287833,-0.04034,0.0795021,-0.195168,-0.320985,0.239061,0.358604,0
1.54678,-0.222625,-0.818496,-0.311996,-0.311142,-0.724306,1.14507,0.868668,0.628827,-0.0341385,0.484743,-0.176859,-1.06144,0.265776,-0.0836803,-0.674198,0.422678,-0.522044,-0.303649,0.712165,0.258288,-0.0113855,2.01139,1.49238,1.70328,1.75625,0.60001,1.18965,1.45258,0.563078,0.939516,0.957794,1.32377,1.40658,0.601186,0.552032,0.777538,0.694516,0.916684,0.643612,0.402394,0.965191,1.12022,0.348957,0.795225,0.921342,0.608959,0.487018,0.489429,0.490039,0.625429,0.764354,0.868962,0.653827,0.346859,0.741774,0.425127,0.531907,0.414622,0.559653,4
-0.632388,-0.519111,0.101961,0.184486,-0.874464,-0.89135,1.01077,0.886347,0.321932,0.511646,0.699102,1.23049,0.119318,-0.581417,0.126859,-0.95944,0.0386581,-0.913887,-0.614107,-0.471648,-0.0211022,-0.114519,0.319025,1.49554,1.76667,0.97082,1.65191,1.84255,1.02133,1.02456,1.67325,1.45531,1.60205,1.73077,0.7017,1.05737,0.807878,0.726223,0.679694,0.915259,1.30923,1.26449,1.21855,1.30243,0.770241,1.13768,0.913354,1.05922,1.15931,1.27847,0.983847,1.30089,0.761449,0.881858,0.706594,1.27766,0.555818,0.665294,0.925281,1.19036,4
-0.345906,-0.64976,0.245293,-1.03535,-1.18143,0.598201,0.159562,1.4474,-0.371388,-0.13612,1.21425,0.228306,-0.0722365,-0.086782,0.84472,-0.308134,0.0604951,-0.546014,0.103285,-0.616888,-0.017738,-0.60524,-0.14862,0.686735,-0.306494,-0.425689,0.0968589,0.331932,-0.0156556,-0.485009,-0.53951,-0.536398,-0.531346,-0.296003,0.973457,1.32202,1.32659,1.24955,1.20955,0.915331,1.24135,0.938565,0.989891,0.587704,0.510955,0.981857,0.87126,0.773839,0.961538,1.1122,0.374909,0.854239,0.810131,0.794932,0.299098,0.933287,0.610737,0.925038,0.600855,0.278825,4
-0.337581,0.97073,1.98119,0.506179,1.20269,-0.271708,-0.416773,-0.455217,-2.69103,-1.81861,-1.18722,0.563994,0.248922,0.822062,1.74475,0.765776,0.929337,-0.360317,-0.926707,-0.676809,-1.23697,-0.711665,0.610133,0.32954,1.60768,0.601617,0.570263,0.103643,-0.11468,-1.52885,-0.780772,-1.11389,-0.626349,-0.0601892,0.250303,0.782162,0.359319,0.0745516,-0.137662,-0.485687,-1.02461,-0.523781,-0.990882,0.222271,0.228457,0.931016,0.548305,0.614497,0.328388,-0.169217,-0.120249,-0.47498,-0.82544,-0.332584,0.341687,0.13572,0.75043,0.580133,0.655344,-0.0983146,1
-0.256077,-0.636845,0.0984594,0.514716,0.659298,0.29909,0.569076,-0.504769,-0.179933,-0.423207,-0.206359,1.31519,0.952347,-0.397522,0.178386,-0.269261,0.238936,-0.200079,0.858408,-0.732183,-0.685403,1.67375,1.96135,2.59606,1.39715,1.37795,2.2943,1.83978,1.94064,1.83442,1.56386,1.54661,1.33124,1.54545,0.944733,1.3561,1.07605,1.03752,1.58856,1.45254,1.11945,1.15462,0.92496,1.039,1.38251,0.783294,1.49977,1.22256,0.726679,0.980634,0.863089,0.77107,1.03171,1.22173,0.697626,0.892803,1.20217,1.02026,1.2859,1.34535,4
0.166351,0.403348,1.14514,2.78704,1.33717,0.108794,0.582258,-0.650996,-2.5007,-2.5137,-0.955661,0.345882,0.969937,2.50463,1.50643,2.07042,0.625441,0.231658,-0.103418,-1.40997,-1.2563,-1.87998,-1.25997,0.127308,0.913433,1.60476,1.06122,0.680552,-0.165244,-0.579123,-0.931932,-1.55072,-0.979965,-0.438065,-0.221357,0.281327,0.664225,1.21288,1.07219,0.943665,0.135649,-0.826569,-0.825691,-1.16136,-0.492318,-0.195371,-0.168652,1.07372,1.23124,0.785585,0.758962,0.0760459,-0.390002,-1.07015,-0.808872,-0.578677,-0.617434,-0.108378,0.158812,0.934292,1
-0.45642,-0.942663,-0.938285,-0.23656,0.688572,0.634502,0.702144,-0.42272,1.65578,1.3604,0.268583,1.42717,0.964452,1.571,1.01692,1.40602,0.28034,0.741692,0.490943,1.11274,0.655469,0.317648,1.3869,0.296609,0.300851,0.862474,0.336415,1.31592,1.4207,0.700767,0.8233,0.66106,0.819612,0.902471,1.19093,0.98025,1.24097,1.04513,1.37281,1.02848,0.543539,0.585327,0.955015,1.31318,1.01791,0.735584,0.652199,0.634219,1.2679,1.08749,0.942712,1.21216,1.23257,0.799879,1.38858,1.0797,1.06349,0.777897,1.35888,1.01213,2
0.425112,-0.136351,0.897167,1.10522,2.52877,2.58365,0.860962,0.636242,-0.024634,-0.940653,-2.11913,-2.56215,-0.707897,-0.680173,-0.096395,-0.000129632,1.67875,1.33446,1.76084,0.770856,1.43092,-0.00575452,-0.422189,-0.443606,-1.07602,-1.68677,-1.05248,-0.252858,-0.507215,0.344453,1.12437,1.31965,1.07114,0.554767,0.398182,0.0147517,0.246396,-0.89642,-0.524835,-0.8235,-0.838772,-0.342452,-0.0269929,-0.17391,0.0733756,0.250467,0.384723,0.535225,0.0491122,-0.305936,-0.103913,-0.738848,-0.934747,-1.02492,-0.856675,-0.454858,-0.382116,-0.0262534,0.744836,0.647592,1
-0.670294,-1.41252,-0.567555,-0.583267,0.0832076,0.139906,0.0294634,-1.47172,-0.841892,-0.559176,0.529484,-1.36782,-1.55843,0.102697,-0.707561,-0.837743,-0.913307,0.047093,-0.028919,0.097788,-0.884504,-0.537256,-0.341394,-0.77247,-0.832737,-1.28886,-1.35863,-1.41212,-0.398446,-0.40204,-0.992553,-1.3791,-0.632727,-0.371132,-1.11626,-1.31892,-0.659776,-0.860981,-1.23451,-0.943108,-1.11339,-1.14067,-0.984218,-1.1199,-1.3036,-0.974261,-0.620839,-1.39783,-1.38818,-0.83804,-1.05572,-0.581183,-0.62008,-1.01801,-1.43498,-1.0468,-1.4127,-1.18088,-1.03199,-1.16013,3
-0.52259,-0.0273479,0.38145,-0.943044,-0.772758,-0.686768,0.563136,0.988935,-0.455148,0.745818,1.09004,0.234987,-0.0090617,0.44789,0.821137,-0.601293,0.291938,-0.355743,-0.282448,-0.67167,0.138065,0.373559,0.0834734,-0.174583,0.267022,-0.0190872,0.55889,0.426355,0.188422,0.410914,0.200519,-0.159571,-0.551614,0.301155,0.0387932,-0.153403,0.46539,0.310411,0.269945,-0.118198,0.446105,-0.381639,-0.0551352,-0.0644566,0.254349,0.0170348,-0.216006,-0.28593,-0.321262,-0.192862,0.0228185,0.17842,0.401494,0.340059,-0.398355,0.293038,0.329391,0.268326,-0.335489,0.226803,0
-1.01971,-1.05879,0.655686,-0.0288857,0.0928799,-0.0406732,1.21125,0.617036,1.36268,0.175938,0.382845,-0.338876,-0.632983,-0.89917,0.710785,0.257082,0.182604,-1.02803,0.580962,-0.579266,-2.65417,-1.92811,-1.5,-1.85435,-2.29171,-2.40325,-1.61766,-1.26503,-2.06737,-1.24302,-1.55972,-1.37772,-1.2295,-1.88463,-1.58758,-1.76072,-0.895338,-1.72839,-1.56512,-1.39502,-0.962373,-1.72712,-1.40051,-1.43637,-0.892074,-0.835284,-1.40278,-0.875231,-1.22947,-1.09395,-0.771206,-1.25939,-0.754402,-0.759853,-0.706983,-1.20675,-0.92563,-1.35506,-0.688617,-0.779361,5
-0.310919,1.84489,0.732728,2.3037,1.12068,0.271356,1.05496,-1.55696,-1.03323,-1.69942,-1.83191,-1.09358,-0.547446,1.06264,1.30495,1.48935,0.866228,1.97371,0.14204,-1.38641,-1.80463,-1.84448,-1.47797,-1.31443,-1.04156,0.426589,1.46701,1.81993,1.02385,0.503614,0.0144878,-0.184651,-0.271132,-1.04004,-1.54155,-1.20671,-0.681951,0.30363,0.492675,1.12985,0.766429,0.936107,0.575962,0.0165489,-0.671482,-1.24637,-0.641434,-0.93827,-0.847473,-0.300455,0.529244,0.575798,1.2793,1.17519,0.340791,0.000783571,-0.446275,-0.986723,-0.970944,-0.838849,1
-1.44706,-1.22878,0.672777,-0.294407,-0.170014,0.0247753,-0.308595,-0.613079,1.76663,0.437555,0.840265,0.790908,-0.0188808,0.249839,0.718734,1.38589,1.00931,0.91038,-0.0543417,1.60379,0.383468,1.55372,0.866082,0.39507,0.412007,1.05353,1.03139,1.35135,0.903646,1.12227,0.608339,0.49496,0.192884,0.649718,1.0234,0.275114,0.456005,0.889138,1.06427,1.17753,1.02706,0.449011,0.468292,1.1168,1.2769,1.12307,0.74721,0.823145,1.10194,0.608715,0.621366,0.911295,0.718937,0.937956,0.876272,1.18457,0.655136,0.900073,1.20652,1.15082,2
0.0883939,-1.54923,0.341121,0.21773,0.546674,-1.04696,0.0762742,0.940459,0.175018,-0.391674,0.960957,-0.019027,1.1204,0.574067,0.120792,0.619812,0.430962,0.180075,0.673124,0.74904,-0.57338,0.797176,-0.147796,-0.136674,-0.0699217,0.397228,1.81781,1.27171,1.21944,1.13844,1.45671,1.05144,1.51476,0.908727,1.36593,1.06136,1.52214,1.09256,0.955975,1.15649,1.11351,1.22479,0.870534,0.854753,0.909522,0.585022,1.14321,1.20075,1.22942,0.763398,0.56212,0.525911,1.13995,0.732189,0.645231,0.463377,1.1818,0.732285,0.991115,0.609543,4
-0.699303,0.062221,-0.153433,0.399176,0.554679,0.0649851,-0.643684,0.414612,0.425772,-0.249642,0.693344,0.623204,1.08676,0.259783,0.12234,-1.01227,0.268941,0.411912,-0.281873,-0.298208,0.297667,0.0666222,-0.0754711,0.578243,0.384254,0.171303,0.174591,-0.280139,0.570259,-0.00734666,0.0838756,-0.182891,0.193742,0.524613,0.238006,0.216179,-0.163192,0.378998,-0.119911,1.59058,1.05396,1.20339,1.09613,1.47868,1.45538,0.947031,1.4995,0.780767,0.877435,1.58359,1.11608,1.17441,1.39357,1.06406,1.30965,1.23937,0.945715,1.4454,1.20959,1.25454,4
-0.100077,0.270053,0.706711,0.360474,0.7532,-1.1132,-0.446818,0.260213,-0.231581,0.632416,-0.125604,0.146575,0.600689,0.461303,-0.193452,0.777884,-0.204531,-0.185225,-0.644372,-0.671328,-0.291677,-0.676171,0.272098,0.514596,-0.148112,-0.331064,-0.51075,0.477709,1.01527,0.983329,0.603231,0.391837,1.02871,1.14602,0.884885,0.584233,0.800492,0.639258,1.13083,0.693411,0.62492,0.73268,0.955474,0.606164,0.890996,0.425149,0.518884,0.997033,0.560155,1.02461,0.43715,0.920757,0.58447,0.785963,0.247836,0.809561,0.661936,0.906122,0.850423,0.789788,4
0.494658,-1.57078,-0.63826,-0.0640627,0.499595,0.107072,1.15076,-0.155689,0.770984,0.110916,1.24745,0.22459,0.731775,0.659224,-0.909642,-1.18886,0.484379,-0.498989,-0.666986,-0.0721023,2.12266,2.84681,1.78628,2.16228,1.41197,1.835,2.48633,1.56766,1.06256,1.88353,2.11224,0.974112,1.4128,1.86663,1.17136,1.24004,1.0472,1.03852,1.82235,1.54367,1.26515,1.27079,1.68052,0.915597,0.995005,0.925097,0.769653,1.39363,0.813728,1.06533,1.48399,1.29924,1.45913,1.40497,1.22324,0.699068,1.30849,1.3226,1.31246,0.816321,4
-0.421232,1.88347,1.82927,0.962009,1.69171,2.16362,2.55948,1.71871,0.37309,-0.247032,-2.17886,-2.407,-1.83868,-2.35083,0.101571,-0.891717,0.553203,1.6591,0.769615,2.03108,0.665141,1.20842,0.581782,-0.647807,-0.232366,-1.27032,-0.813943,-1.60816,-1.22827,0.02039,-0.39965,0.0489298,0.561324,1.46167,0.52648,0.182388,0.846976,-0.436114,-0.074455,-0.121234,-1.02571,-0.654947,-0.28539,-0.632898,-0.555898,0.330556,0.407037,0.74512,1.09531,0.52904,0.943349,0.225594,0.249641,-0.420098,-0.706525,-0.854832,-0.489474,-0.45739,-0.693463,-0.154594,1
-0.0486964,-1.23516,-0.573037,-0.322347,-1.1975,-1.09284,-1.09601,-0.60396,-0.833977,-0.716407,0.0450393,0.348978,-0.174633,-0.46947,-0.517316,-0.97295,-0.111633,-0.774053,0.391285,-0.159196,-0.128425,0.709105,-0.27847,0.631664,-0.153397,-0.0955825,0.0039676,0.479959,0.28612,-0.628751,-0.574495,-0.356275,-0.0176875,0.335356,-1.93162,-1.41574,-1.85537,-1.82364,-1.5628,-1.8767,-1.41648,-1.5553,-1.41349,-1.1812,-1.39193,-1.38872,-1.77816,-1.46967,-1.79517,-0.944054,-1.18907,-1.59883,-1.00094,-1.28419,-1.32684,-1.37143,-1.3923,-1.3456,-1.56548,-1.31785,5
0.521006,0.574597,0.0902946,-0.308711,-0.119618,-0.722098,-0.53693,0.534041,0.444009,0.564835,0.619159,-0.0125898,-0.266405,0.0716399,0.311389,-0.00922781,0.61777,0.112816,1.27296,0.960196,1.47679,1.14506,1.22692,0.858948,1.43181,1.00237,0.50221,0.270434,1.16035,0.339907,0.655387,0.271288,0.262985,0.810079,0.715593,0.810707,1.21925,0.627812,0.834305,0.420126,0.766599,0.6698,0.928428,0.653316,1.1878,0.379058,0.574717,1.08747,0.653812,1.16714,1.10126,0.780721,0.968755,0.848888,0.588811,0.830635,0.634282,1.0486,0.715954,0.919405,2
-1.54216,-0.172573,-0.759229,-1.08392,-1.55347,-1.11044,-1.40684,-0.335746,-1.20779,0.125308,0.0550895,-0.6451,0.0582272,-0.0137027,-1.1128,-1.34216,-1.13211,-0.836551,-1.45109,-0.5693,-0.457361,-1.57531,-0.594351,-1.39685,-0.450113,-0.96828,-0.408763,-0.890341,-1.21136,-1.34196,-0.576768,-0.722192,-1.15263,-1.44913,-0.576918,-1.10383,-0.990914,-1.45448,-1.34405,-1.23765,-0.771284,-0.798948,-1.58308,-1.19517,-1.03173,-1.33824,-1.20713,-1.09855,-1.26445,-1.55332,-1.44978,-1.01881,-1.50037,-0.998293,-1.45384,-1.59571,-1.38434,-1.6649,-1.6131,-1.10589,3
1.26679,-1.0615,0.521661,-1.12523,0.196363,-0.085785,-0.2379,-0.284516,0.648907,0.455829,0.697566,1.4008,0.363094,1.26104,0.514947,0.0962734,0.806334,0.516831,0.664742,0.219016,1.64352,0.715286,1.44001,1.50068,1.60229,0.618966,0.863948,0.71253,0.40482,1.1686,1.47919,1.46435,1.48943,1.20948,0.85089,1.40196,0.831628,0.816036,1.10836,1.35501,1.14504,0.638928,1.2978,0.845615,1.39502,1.29573,1.16928,0.895759,1.59239,1.34502,1.21883,1.46596,1.22113,1.64121,1.39443,0.896339,1.55507,1.0905,1.49732,1.45013,2
0.206374,1.69861,2.14919,1.7981,1.39498,2.87168,1.81519,-0.05566,-1.88565,-1.27437,-2.61392,-3.26869,-2.16077,-0.385277,0.156386,0.603035,1.80842,2.90399,2.34202,1.95338,1.02871,-0.333453,-0.2502,-1.25135,-1.9912,-1.00345,-1.46028,-0.977632,0.0989777,0.522594,0.850071,1.55016,1.05499,0.70425,0.868229,0.576042,-0.826781,-0.467454,-1.15378,-1.32283,-1.39879,-0.256423,-0.272357,0.476771,0.536522,0.938795,1.15863,1.30663,0.351911,0.0632759,-0.655374,-0.545019,-0.894658,-0.59034,-0.812197,-0.228414,-0.274654,0.0591064,0.653575,1.19417,1
-0.782095,1.1281,0.152911,-0.626006,0.392704,-1.27739,-0.714796,0.0048822,-0.217837,0.753323,-0.182567,1.26985,-0.132668,-1.11744,-0.332118,0.127211,-0.783511,-0.33399,-0.464939,-0.428654,-1.67295,-1.98497,-2.27185,-2.17174,-2.19373,-1.85089,-0.978983,-1.17301,-2.12817,-0.893863,-1.38579,-1.73653,-1.55991,-1.54726,-1.05289,-1.49852,-0.678656,-0.698465,-1.08354,-1.16685,-1.03485,-0.732124,-1.20563,-0.875516,-1.45749,-1.07679,-1.39866,-1.4466,-0.931817,-0.673489,-0.66461,-0.663272,-0.587829,-0.909657,-1.31226,-0.83592,-0.838988,-0.725764,-1.03014,-0.913411,5
-1.13958,-0.622991,-0.776492,-1.05294,0.746276,-0.977621,0.0311081,0.911553,-0.257132,0.503007,0.0296724,0.910173,-0.114475,0.0664266,0.311495,-0.447804,-0.81509,0.552321,0.835779,0.194942,-0.712151,-0.322067,0.0733541,-0.033222,-0.248184,-0.297036,0.443482,0.409991,0.130459,0.382182,-0.163391,0.323277,0.291167,0.389693,0.365932,0.114332,-0.260479,-0.401774,0.0635362,0.191632,0.459779,0.464078,-0.255109,0.0722723,0.290606,0.374904,-0.00962391,0.358653,-0.363565,0.0557157,-0.00298649,-0.0184486,-0.328657,0.372428,0.120046,0.16364,-0.357338,0.200484,0.0573983,0.293278,0
1.2209,0.453399,0.0452642,-0.611497,-0.709869,0.264223,-0.44078,0.0172702,-0.700111,-0.7246,-0.0487516,0.136309,0.146251,0.472287,-0.921917,-0.163007,0.347541,0.0886914,0.376587,0.526204,0.657196,-0.245519,0.637605,0.14485,-0.0410062,-0.403797,-0.147709,0.592684,-0.455401,0.431957,-0.0568078,0.51295,0.498602,0.0589281,-2.00428,-1.22434,-1.60509,-1.44131,-1.86576,-1.38202,-1.29712,-1.50437,-1.46476,-1.77699,-1.88258,-1.91039,-1.7866,-1.13206,-1.29204,-1.44255,-1.12098,-1.49144,-1.01717,-1.12251,-1.39205,-0.9557,-1.58748,-1.37785,-1.11695,-1.20776,5
-0.510403,-1.37054,-0.479246,-1.52608,-0.792707,-2.00325,0.107179,-0.637532,0.511732,-0.530546,-1.15017,-1.01714,-0.421042,-0.294072,-0.372179,-1.85922,-1.99994,-2.04957,-1.03791,-0.786778,-0.586446,-1.83776,-1.77408,-0.880436,-1.50219,-0.995162,-1.61674,-1.46285,-1.04368,-1.84672,-1.87963,-1.75114,-1.27118,-0.80768,-1.70884,-0.992641,-0.771979,-0.752931,-0.757124,-1.09586,-1.26959,-1.67126,-0.929831,-1.27893,-0.954071,-1.75413,-1.33114,-1.10642,-1.54698,-1.02259,-1.68567,-1.35466,-1.29109,-1.32632,-1.48491,-1.20098,-1.18528,-1.71465,-1.85428,-1.32722,3
-1.04472,1.65435,1.89214,1.27715,0.910706,0.85856,0.101116,-0.944502,-1.47674,-1.62287,-2.24234,-2.80132,-1.96554,0.671153,0.221261,1.62814,1.40082,1.00331,1.41487,0.143803,-0.664137,-0.942301,-1.26031,-1.98136,-1.47304,-0.636721,-0.350333,0.935949,1.268,1.19784,1.45139,1.07968,-0.116323,-0.606438,-0.853627,-0.691493,-1.48941,-1.16475,-0.839309,0.23615,0.281271,0.48217,0.93989,0.793188,0.400383,0.654783,0.194773,-0.746441,-0.518159,-0.773936,-0.379587,-0.695425,-0.304188,0.628292,0.445809,0.578241,0.440995,0.45313,0.165581,0.0908483,1
1.47071,-0.0312443,0.371287,-0.932762,0.16044,-0.0580732,0.908657,0.184724,0.813513,-0.813168,0.770108,0.557088,-1.20028,-1.46059,-0.723195,-0.956994,-0.404296,-1.15143,-0.761739,-1.02355,-0.869426,-1.16015,-1.09809,-1.27708,-1.20093,-0.851159,-0.691556,-1.04258,-1.03273,-0.252368,-0.927345,-0.331671,-0.42269,-0.489104,-0.881668,-0.70544,-1.06211,-0.744834,-0.860922,-1.16661,-0.579288,-0.961375,-0.761879,-0.533295,-0.663737,-0.650034,-0.560538,-1.22106,-1.05884,-1.11444,-1.08094,-0.835825,-1.17497,-0.712054,-1.07474,-1.24886,-1.16275,-0.817614,-1.09073,-0.529971,3
0.773559,0.90579,-1.48638,0.0208173,-0.549012,0.552647,-1.14883,0.680697,-0.169724,0.185899,-0.508291,-0.49408,-1.05284,-1.13455,0.621202,-1.01716,-0.688541,0.45365,-0.597686,-0.512478,0.282168,-0.378638,-0.493464,0.342641,0.0253928,-0.34513,-0.511631,0.532767,0.00234288,-0.602513,0.171424,-0.478944,0.356359,0.158325,0.204303,-0.469413,0.43068,0.49362,-0.368996,-0.21444,0.164382,-0.334564,-0.000219321,-0.136608,0.0369447,-0.267333,0.203173,-0.388539,0.381276,-0.262683,0.284231,0.0656976,-0.336965,-0.216007,0.179575,0.278272,-0.149832,0.0330125,0.0267793,0.284522,0
1.70172,-1.55577,-0.482538,-0.515359,0.493604,0.392405,1.22639,-0.302195,0.587257,1.28454,0.418136,1.06461,0.413158,0.202418,0.587894,-1.05415,0.143718,0.738901,-0.902262,-0.386906,1.03326,1.77369,0.831602,1.67548,1.5703,1.2772,1.43283,1.10346,0.289573,1.24744,0.763878,0.572719,0.57408,1.19636,1.1288,1.14329,0.752128,0.724557,0.498872,0.638532,0.504517,1.0266,1.1068,1.07857,0.577314,0.439022,0.89882,1.03285,1.00199,0.749063,0.723128,1.07047,0.660576,0.302203,0.394507,0.871437,0.337938,0.755679,0.653062,0.437373,4
0.133681,0.117251,-0.597855,-0.217432,-0.717728,-1.20409,-0.729033,-0.254793,0.433443,1.26613,1.31323,-0.548449,1.06917,0.719316,-1.20651,-0.374899,-0.508808,0.605888,0.156692,0.848887,0.916131,0.150096,-0.43062,-0.307957,0.45831,-0.116124,-0.108637,0.0560974,-0.547344,-0.457314,-0.476804,0.448271,-1.20004,-0.852278,-0.958801,-0.838591,-0.792401,-1.16475,-0.973463,-0.862004,-0.633936,-1.25649,-1.08218,-1.25189,-0.546154,-0.889364,-0.668741,-1.09454,-1.20771,-0.573671,-1.16448,-1.18281,-0.546231,-1.00727,-1.13882,-1.04899,-1.12746,-1.14566,-0.612297,-0.934804,5
0.0219944,-1.33047,-1.40853,0.740253,-0.781881,0.259697,1.50411,1.79515,1.48852,1.43726,0.362232,0.970416,-0.116157,-0.0936836,0.332264,-0.17987,1.09386,1.03099,1.16277,1.49447,-0.08002,1.07355,1.49572,0.91939,0.419017,0.497625,0.632617,0.304201,1.22034,0.293253,0.58553,1.0654,1.07895,0.81603,0.247742,0.43702,1.05549,0.327073,1.17765,0.365335,0.446145,1.10753,0.577268,0.612028,0.405773,0.56234,1.05267,0.66645,1.21919,1.1846,1.13478,1.06959,0.803172,0.727904,1.18916,0.80099,1.04912,0.55629,1.05161,0.591746,2
0.880725,0.851505,0.503237,-0.560853,-0.646212,-0.977003,-0.118431,1.80859,1.04428,1.86241,1.11229,0.765891,0.69045,1.13007,-0.00616123,0.361112,1.03324,0.298451,0.539336,1.74129,0.69659,0.883307,2.24193,1.1974,1.8524,1.63096,0.969916,2.0385,0.869513,1.20259,1.74812,1.78644,1.65553,1.55302,1.28168,1.75311,1.51807,1.48864,1.21786,1.0479,1.54193,1.85745,1.28491,1.53133,1.38976,1.74169,1.46744,1.63055,1.32388,1.27807,1.28825,1.40748,1.67381,2.04693,1.49417,1.57396,1.84085,1.88563,1.90194,1.76536,2
-1.35589,0.937153,-0.910117,0.321071,0.777088,0.165454,-0.762392,-0.577893,-0.670349,-0.660591,1.1748,-0.704967,0.086697,-0.0675057,-0.996306,-1.03664,-1.05188,-0.417807,0.110363,-0.288724,0.824082,-0.644272,-0.299174,0.547478,-0.266315,-0.634477,0.373943,-0.178089,0.0745559,-0.651209,-0.216027,-0.075869,-0.466964,-2.20262,-1.95454,-1.57995,-1.90813,-1.57705,-1.19021,-1.57524,-1.22601,-1.1501,-1.07263,-1.40185,-1.72344,-1.47133,-1.65497,-1.37475,-1.12678,-1.43224,-1.44831,-1.12904,-1.4044,-0.904277,-1.52037,-1.67741,-1.16576,-1.16412,-1.10694,-1.48763,5
