feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
-0.369993,0.0569594,2.11192,0.1211,0.730506,-1.64387,-0.381152,0.250823,0.674959,0.732634,-0.510149,0.456264,0.652846,-0.0430716,0.0397729,-0.248301,-0.244393,-0.114041,-0.341853,0.473793,1
0.732836,0.01633,0.939983,0.633322,0.0277751,0.602439,0.855868,0.835078,0.827458,0.61199,0.446936,0.578641,0.438625,0.975907,0.230947,0.528646,0.177665,0.969935,-0.0697297,0.555423,1
-0.279526,-0.50545,0.00485106,-1.39596,-0.556976,-0.414681,-0.437324,-1.07525,0.264368,0.948981,0.593008,1.139,0.481732,1.03639,0.649312,0.549864,-0.625131,-0.929647,0.277622,0.506115,1
0.825196,-0.463363,0.0109481,0.298734,1.10441,0.00149561,0.164241,-0.392888,0.0461433,0.247075,0.382462,-0.307492,0.343965,-0.334996,0.0663802,0.690121,0.772654,-0.412428,-0.597985,-0.389143,1
-0.294236,0.946495,-0.113272,0.180353,0.0351488,0.527997,1.59225,-0.441845,-0.249472,-0.33901,0.812585,0.271067,0.119921,0.671695,-0.290483,0.328902,0.580137,-0.118031,0.871765,0.105154,1
2.08642,-1.08301,-1.0117,-1.0142,-0.117412,0.20579,-1.69253,1.39953,0.0239259,-0.594705,-0.270439,0.23015,2.07212,-1.57946,0.0218892,0.577057,0.502233,-1.85433,0.118403,-0.0920812,0
-0.0281403,0.499572,-1.05709,0.919914,-0.270353,1.78946,-0.00837046,-1.24571,-0.179981,-0.66553,0.358503,-0.498336,1.18314,-0.0552325,0.313012,-1.2711,-0.149304,0.181154,0.316515,1.09916,1
-0.772829,-0.150814,0.400792,-0.430329,0.588117,0.54454,0.32686,-0.556647,0.360459,-0.196852,0.808509,-0.269649,0.0539153,-0.552688,-0.850733,0.596098,0.439682,1.00192,-1.15605,-0.403586,1
0.292879,-2.20764,-0.207438,-1.38521,-0.0558153,-0.724574,-0.333112,-0.448992,-1.13422,-0.339074,-0.913429,-2.60547,1.43797,0.0272967,-0.6833,-0.460303,-1.11176,0.263899,0.17284,-0.400468,0
0.49717,-0.291591,0.12396,-0.16644,0.656769,-0.461324,-0.30636,0.309267,0.183028,0.610403,0.606179,-0.452398,0.190994,-0.0189399,1.13198,0.649985,0.0221099,0.16992,-0.0594947,-0.0893454,1
0.629428,-0.158738,-0.285099,0.0803751,0.840922,-0.706042,-0.353408,0.180171,0.156305,0.162224,0.0662346,0.600229,0.921061,0.784057,-0.195456,-0.272196,0.336253,-0.39211,-0.482457,0.974389,1
-1.85211,1.50383,-1.34371,-1.76881,1.44481,-0.668479,-0.388973,1.2452,0.0852091,2.54712,1.50751,0.133755,1.77619,-1.44999,0.473342,4.15583,-0.475767,0.0542119,-1.53468,0.330448,0
0.653355,0.965574,-1.27621,-0.331553,0.480307,0.822654,1.22139,0.110974,0.352868,1.25963,0.90221,1.28253,0.569198,-1.22914,-0.499665,0.380922,1.16312,0.183548,0.00620143,0.985397,1
-0.192974,-0.422416,-0.044911,0.524554,0.364107,0.638572,0.480355,-0.0264086,-0.378889,-0.419101,-0.437333,0.939181,-0.0660211,1.12519,0.952586,-0.0697764,-0.269098,0.0879116,-0.0955092,-0.543114,1
0.0861892,-0.0111788,-0.150778,0.969365,-0.323432,0.756173,0.398177,1.62389,-0.319766,0.197954,0.194118,-0.767816,0.583963,-0.478076,1.11759,0.0681774,0.495093,-0.0132489,0.156273,0.864001,1
0.833971,-0.558946,0.975519,-0.703894,-0.127836,-0.641737,0.30346,-0.682897,0.26011,1.21616,0.31253,0.614601,0.66342,0.532796,0.178418,0.0228773,0.0209095,-0.101335,0.669367,-1.81541,1
-0.17978,0.680408,-0.934962,0.951406,-0.107559,-0.97887,0.940157,0.258034,-0.22744,-0.636971,0.502003,-0.465075,-0.257219,0.0468047,0.137541,0.979158,0.188469,-0.414822,0.927546,1.11704,1
-0.769104,0.196785,-0.449228,0.109654,-0.721932,-0.458774,0.120545,-3.24345,-0.22707,0.636931,0.346587,0.768858,-1.0979,-1.72729,-1.42482,-0.874911,0.347815,-0.944993,0.505991,-1.70477,0
-0.50162,0.0705871,1.28715,0.928767,-0.138897,1.88138,0.276585,0.0274185,-0.568478,0.824275,0.54785,-0.0838248,0.326509,0.0317303,0.159537,-0.210655,0.757111,1.45481,-0.699184,1.04864,1
-0.778385,-0.971452,-0.266931,1.18191,0.852872,0.114184,-0.435648,1.50434,2.56548,-0.930871,-1.82793,0.319893,-1.04816,-2.08192,0.744712,1.04257,-0.693873,-2.77822,-1.27842,0.219296,0
-2.661,-1.17168,-0.18268,0.675628,1.89098,-0.482406,-0.626757,0.353227,-1.46199,1.74887,0.541829,0.366333,-0.859153,-0.182605,-2.40081,-1.68695,-0.688187,-0.683867,-0.610587,-1.31462,0
0.028551,0.16484,-1.77679,-0.935406,0.1134,2.83457,-1.885,1.53774,-0.518674,0.597139,0.0427151,-1.37349,-0.943678,-1.63481,-1.83626,0.0752089,0.879811,-2.96949,-0.229012,0.211916,0
1.2781,0.845778,-0.112841,0.453981,-0.292729,0.338753,0.156545,1.62414,0.149393,0.86908,0.521258,0.670455,-0.000953848,0.658204,0.501009,-0.503239,-0.670369,0.324055,0.786622,0.417104,1
-0.478767,-1.02805,1.88749,-1.87669,-2.57147,-0.660519,0.563092,0.109329,-1.38102,0.801555,-0.647252,0.110409,1.62823,1.31476,-0.381396,-1.26258,-0.927206,-0.230363,-1.57684,-2.31219,0
0.622105,0.893253,0.592758,0.124705,0.230235,-0.125932,0.429583,0.293075,0.668232,-0.238929,-0.542324,0.543497,1.28769,0.477565,1.09391,0.546629,-0.823334,0.702486,0.693484,-1.38722,1
-0.849091,-0.251786,0.247503,-0.402062,-0.175003,-0.181219,-0.589267,0.753104,0.73544,-1.01337,-0.675789,0.0423173,1.05301,-0.471045,-0.362329,-1.16401,0.289751,0.510416,0.387968,0.608868,1
0.316742,-1.7081,0.500932,-0.769724,-1.89982,-0.644474,-0.694101,-0.196492,1.10943,0.204681,0.701448,-0.432441,0.518207,-2.52718,-0.6332,-0.482269,0.981724,0.277894,0.888269,-1.53209,0
1.61988,-0.739655,0.175631,-0.665762,0.606106,0.105726,0.176221,0.113757,-0.983883,0.502706,-0.546777,-1.0078,0.502379,0.0849974,1.16009,-0.522466,-0.819669,0.566951,0.048165,-0.406004,1
-0.612035,0.502678,-0.700501,0.000569649,0.05816,0.198079,-1.14447,-0.486058,0.39576,0.0611902,0.0807226,-0.264879,-0.161995,0.0911412,0.917629,0.163071,-0.123715,0.291031,0.851679,0.435237,1
-2.0641,0.582606,1.85079,-0.648561,-0.680423,-1.02147,1.23256,-1.49429,1.46683,1.49597,0.105371,0.362254,-2.05651,0.108432,-1.49155,0.192753,-0.514372,-0.471724,0.906436,-1.33638,0
0.17735,0.161037,3.03239,0.475672,0.20608,-1.9328,1.3148,0.510913,0.247767,-0.78554,-0.415883,-0.526954,0.821145,1.74115,-0.824375,-1.13987,-2.33472,-0.879067,-1.61912,-1.30082,0
-0.84221,-1.04979,-0.480144,0.227781,-2.62436,-1.69368,1.16478,-0.729513,1.04476,0.0363126,0.481808,-2.01305,3.31022,-0.278562,0.99633,1.38244,-1.60629,2.18969,1.71168,0.322177,0
-0.829205,0.592684,-2.34782,-0.593229,1.30432,0.192108,1.43124,-0.716104,0.368914,-0.784334,-0.224905,0.693926,2.76196,-0.0983655,-0.552007,-1.21068,-0.255198,1.51601,0.262397,-2.24067,0
1.65656,-0.14137,-0.31423,2.30348,-1.47742,-0.735893,-1.15998,-0.232292,-2.08538,-0.9303,0.646005,-0.696022,0.364736,-0.947155,0.0137263,-1.3584,-0.188288,2.51257,-0.840619,1.21756,0
-0.118606,0.343267,1.1439,0.130016,2.32546,-1.83753,1.97564,-0.742353,-0.70635,0.188561,-0.754689,-1.5295,-1.5789,-1.51732,0.14695,-0.755003,-0.211665,0.670689,-1.44372,1.05837,0
-1.84226,-4.68628,-0.230472,-0.450882,-1.98761,2.52013,-0.612729,-0.223374,1.22984,0.373431,0.560833,-2.10743,-0.512858,1.93845,-0.423395,1.48754,-1.59144,0.438106,-0.718566,-0.118104,0
0.772356,-0.379569,-0.0319778,0.304615,1.56196,0.321899,-0.371222,-0.215215,0.295041,1.012,-0.598268,0.952988,1.26323,0.292365,1.69865,-0.0343079,-0.0592058,0.790633,-0.514634,-0.772607,1
1.12841,0.891605,-1.27036,0.845294,-0.240413,1.44468,-0.701238,-1.49195,3.0837,-0.214178,-0.9266,-1.08744,-0.361952,1.14926,-1.23682,0.584711,0.958094,0.184775,-0.362771,-2.91274,0
-2.21012,-0.323093,-1.81233,-1.30193,0.542539,-0.30647,-0.975642,1.42243,0.673787,0.499279,-1.21316,-0.724639,1.3176,-0.919413,2.3224,-1.18977,-1.21292,1.97595,-0.169841,-0.519764,0
-0.0703116,1.02921,-0.164574,0.856613,0.858021,0.279175,0.882123,0.911928,0.869547,0.648608,1.48913,-0.0921087,-0.229753,0.661815,1.91157,0.602072,0.722108,0.131187,-0.248907,0.114825,1
-1.14227,-0.99015,4.55568,0.184148,-0.647368,-1.64667,0.993225,-1.08941,0.867264,-1.42056,-0.95313,-0.0311714,0.00680416,-1.31502,0.135422,0.884637,-0.693241,-2.07838,0.820718,-2.8465,0
1.4447,-1.96665,-1.68675,-0.197806,2.66345,-2.02093,-0.125493,1.97848,-0.162886,-0.762375,0.721643,-1.58485,-2.05382,-0.826434,0.835751,-1.56449,-0.0336801,-1.90553,0.0395932,-0.0910632,0
2.11432,-2.08201,1.31708,1.00838,0.107996,-0.195709,0.0268222,0.289849,-1.85172,-0.357986,-0.0806523,0.678111,-1.25181,1.26821,0.38031,-0.201632,1.24779,0.785907,-0.664193,1.66611,0
-0.00856982,0.410644,-0.221295,0.887473,-0.276519,0.728063,-0.0325771,-0.546906,0.277328,0.137283,0.56008,1.27688,0.655787,0.326504,0.16365,0.716006,-0.143997,-0.790429,1.11664,0.58539,1
-0.810076,1.38778,0.491509,0.433809,0.663634,-0.578303,0.335798,0.59061,-0.44838,0.175551,0.450887,-0.266072,0.672241,-0.883311,-0.479351,0.385963,-0.336071,-0.0251573,-0.202785,1.22462,1
0.616108,0.256557,0.542626,-1.94758,-1.80028,-3.02032,-2.43623,-0.0989582,-0.831262,-2.12703,-0.746911,-0.20526,-1.02539,0.296419,0.712497,-1.52224,0.833562,0.417604,1.83143,2.06249,0
0.604744,1.11339,-0.682826,0.769788,0.249369,0.659032,0.695794,0.0584117,1.63654,0.253992,0.318238,0.830611,-0.664764,-0.514938,0.0199575,1.36085,-0.0357652,1.13549,-0.926785,0.185575,1
0.591866,1.14952,-0.125035,0.423374,0.615387,-1.39511,-1.3987,0.313126,1.10012,2.05794,-1.26409,0.542995,-0.405372,1.78815,-0.776145,0.233386,0.0510475,0.661236,0.524542,0.776009,0
-0.264123,-1.98446,-0.409812,2.90835,1.13161,-2.00756,0.668112,2.29201,2.67768,2.06188,-0.51203,-0.536116,1.9861,-1.25453,-0.319769,0.516885,0.12238,-1.27106,-1.51818,1.38763,0
1.67487,0.462556,-0.653449,0.689477,0.39303,0.149633,-0.0129635,0.466764,0.373357,-0.690979,0.340126,-0.0838875,1.23908,-0.324481,-0.343822,-1.00179,-0.0217387,1.23855,-0.783431,-0.0607781,1
-1.48311,-1.98592,-0.768247,-0.126664,0.594664,-1.26339,1.10116,-2.48481,0.154145,0.948727,1.19592,0.102627,-1.09252,-0.482066,1.11024,-0.460054,1.5328,0.652029,-0.359253,-0.162831,0
-1.76859,-1.80863,-1.72444,-0.0529924,-1.01129,2.1381,-0.819541,0.646588,0.882384,-1.88251,-0.930551,0.968677,-2.33743,2.02459,-2.92648,0.703499,0.850242,2.4925,-0.959793,1.25351,0
-0.867083,0.294714,-0.234967,-0.301262,0.460474,-1.59959,-0.0441218,0.507308,0.947247,-2.16308,0.51461,0.91502,-1.05611,0.239415,-0.753276,-0.47866,-1.38244,0.744104,0.124672,-1.02628,0
-1.58557,-1.10145,-1.27683,-0.684164,-1.18985,-1.2517,-1.98549,-2.49518,-0.883843,-1.80096,-0.0195017,1.98974,-1.51577,-1.56768,1.10488,0.591058,1.0245,0.0773536,1.10352,0.559177,0
-0.201876,-0.498034,-0.908233,-0.112182,-0.0262567,-0.259268,-0.590074,0.962024,-0.42283,0.00908673,-0.447932,0.43524,-0.199534,-0.0802509,0.656665,0.325853,1.02564,-0.0984495,-0.541181,0.0763323,1
-1.35439,-0.677031,0.26216,-1.23199,-0.482031,0.361452,-0.102466,-0.797762,-1.38867,-1.86455,0.0890641,-1.05361,-1.48192,-2.59394,2.76008,0.291069,-0.704425,2.22259,-0.320744,0.0961831,0
-0.322076,-0.163808,-0.703273,-0.271035,0.256616,-0.864627,-0.792479,0.133997,1.00322,1.27639,-0.0732515,-0.272159,-0.46875,0.226367,0.996267,-0.367774,0.598649,0.0228448,0.142967,-0.397732,1
1.00045,0.0677348,-0.734559,0.335474,-0.101647,0.607166,0.10509,0.831852,-0.265272,0.735299,0.317172,0.0643451,0.817642,0.627676,-0.179629,0.56903,0.352428,0.90984,-1.10097,-0.399323,1
-1.26184,1.20643,-0.608121,0.0270028,-1.70665,0.29665,-1.24316,0.667271,-0.489791,1.20652,-0.298411,1.09815,-1.21321,1.86872,-1.62702,-1.4701,-1.71755,-0.406351,0.130685,0.76602,0
0.517813,-0.660488,-0.0723171,0.0532463,0.125541,-0.184018,0.349391,0.0136296,0.567575,1.57016,0.114402,-0.106982,-0.201161,-0.127691,-0.179442,0.278126,0.156562,-0.425686,0.708964,0.983742,1
0.231895,-0.150498,0.610063,0.03769,-0.478789,0.137568,0.170324,-0.508006,0.515858,1.19344,0.00495855,-0.247558,-1.90986,-0.901489,-0.115136,-1.59343,-2.23097,1.08601,0.557486,-1.09397,0
-0.0884301,-0.717471,-2.06126,-0.835744,-2.65214,-0.520093,1.22958,0.329951,0.924968,0.829098,-3.42462,0.36263,-0.437342,2.91151,-2.02495,0.531944,-1.45453,1.56229,2.06389,0.124687,0
1.0512,0.567837,-0.705736,1.15762,-0.378099,1.83206,0.785421,-0.776636,-0.0343333,-0.534986,-0.6756,-0.9286,0.528343,0.149602,-0.279516,0.556211,0.181961,-0.43784,-1.13213,-0.174729,1
0.939336,1.40489,0.631249,0.203056,-0.115123,-0.117536,1.3261,0.0677097,0.486852,0.396912,2.05416,0.701457,2.23604,0.805022,-0.345068,2.51109,-1.55157,-0.701422,-0.53005,-0.301214,0
-1.75318,0.97299,-1.9432,2.05155,2.55316,-3.24272,-2.53349,-0.656711,-1.07238,-0.877815,0.372552,-0.756771,-0.673836,-2.09439,2.03751,0.673444,2.07396,-1.11374,0.947632,-1.32321,0
0.708783,0.00897746,0.0728428,0.288426,0.399832,1.47304,-1.25532,0.183144,0.553874,0.347474,-0.813456,-0.195909,-0.479886,1.11221,0.788393,0.873748,-0.352751,-0.501618,-1.19872,0.0889936,1
1.65776,-0.698329,-1.51942,-0.371139,-1.4745,-1.08975,1.22002,-1.35899,-0.623034,2.37913,-1.45739,-2.08616,1.48696,-1.52454,-0.0997445,-0.556006,0.586961,-1.11005,-0.195748,0.479965,0
0.0211016,-0.134018,0.47137,-0.756065,-0.263488,0.0801662,0.657436,0.962972,0.42347,0.313077,-0.378879,-0.147147,0.304111,1.45765,0.269705,-0.0658562,0.790471,0.410852,1.31635,-0.968824,1
-2.40734,1.04886,1.00742,1.00528,1.85208,-0.446087,1.29016,-1.62889,-0.0667337,-0.0413033,-0.385214,0.575126,1.06271,1.28747,-0.671211,-1.45852,-0.102865,0.254814,1.42062,-0.899855,0
-0.771945,0.342189,0.38053,-0.141841,0.83679,0.948092,1.49728,-0.0906722,0.208763,-0.31299,-0.55794,0.243329,1.40231,-1.15465,1.07397,-0.266284,-0.921646,-0.629726,-1.30695,0.912165,1
0.0746995,1.0173,-0.0178128,-0.373353,0.705779,-0.185013,0.812731,0.502501,-0.502258,0.481953,1.14167,0.75775,0.382755,0.401053,0.0413307,1.04499,-0.0989476,0.240021,-0.556021,1.12582,1
0.423117,-1.26885,0.465951,1.24255,1.27305,0.659841,-0.406725,0.415973,-0.413882,1.02615,-0.829825,1.68681,0.407968,-0.632557,3.20642,-0.502243,0.0286177,-0.463499,-2.06006,-0.711973,0
0.0685758,1.80478,-0.243343,-0.864201,1.85513,-0.229603,0.388432,0.517934,0.995878,-0.389337,0.865457,-0.428488,-0.103935,0.634263,0.451969,0.480359,-0.415871,-0.198935,-0.678266,0.0698427,1
-0.971754,-0.396809,-0.383145,1.0548,-0.636625,0.514129,1.02649,-1.03306,-0.789851,1.08613,0.83253,0.612216,0.0609851,-0.776713,-2.82803,1.15669,-0.87508,0.528709,-0.442093,0.930043,0
0.808277,-1.3425,-0.993161,-0.946789,1.63411,1.18578,-0.568474,-0.97436,1.28915,-1.02061,-0.453263,-0.829883,-1.08007,0.173417,0.579024,-0.300446,-0.824155,1.06551,-0.172208,-0.774643,0
-1.90811,-0.541326,-1.40542,1.46445,0.704317,-1.64741,-1.57969,0.998963,-0.957839,2.01434,0.685706,-0.109492,-1.30361,0.0307802,-1.58558,1.37018,-0.138563,-0.87299,-0.842858,-1.39632,0
-0.0155773,0.636609,0.52415,-0.020109,-0.445035,2.3062,-0.302946,1.46797,0.344289,-0.567923,0.446121,0.167581,-0.766307,-2.3074,1.07434,0.703748,0.600103,0.64276,1.67489,-0.755619,0
-0.0823064,0.0873839,1.15541,0.00910669,-0.453616,0.169844,0.655201,-0.606932,-0.19325,0.898591,0.129455,-0.778924,-0.109566,-0.91897,0.668878,0.835417,-0.140838,0.646565,0.30564,-0.856973,1
-0.517339,0.280136,0.0632352,0.613086,1.52369,0.42358,-3.01998,1.7965,0.261715,0.424963,2.10151,-0.977237,0.513828,0.502203,1.66762,-0.701053,0.518471,-3.38297,-3.45701,-0.735705,0
0.423307,2.61388,1.76635,-0.732288,-0.290885,0.928253,-1.10096,0.788651,0.671812,0.140393,-0.245477,2.31639,-3.0919,-1.60238,-1.96014,0.493675,-1.07417,-0.332997,0.400378,1.38979,0
-0.390005,-2.10717,-1.47009,0.0122053,1.33306,-0.367292,-0.280726,-0.0172371,-0.63186,1.19839,1.30562,-0.597116,-0.434965,-0.16468,0.483499,-0.664589,1.06323,1.12112,-0.549752,3.2487,0
0.58208,0.707283,-0.454154,-0.321435,-0.716084,-0.0333931,0.630933,0.100284,-0.311558,0.299496,-0.628499,-0.578603,-0.582367,-0.234415,-0.128408,-1.5663,-0.362671,-1.04671,0.551217,0.258234,1
0.240039,-1.36944,-0.588106,-2.48554,1.96828,-0.0596995,0.512693,-2.09176,-1.07331,-1.03489,1.76904,-1.73421,-2.2041,1.58363,-0.738882,0.594791,-1.82932,-0.950763,-1.55682,-0.926578,0
0.103108,-0.158674,0.248057,0.563445,0.470391,-0.0836427,-0.097997,1.92149,0.0890971,-0.0574865,1.00582,-0.223334,1.21762,0.333915,0.651369,-0.558619,-1.46287,-0.414883,0.696554,-0.279582,1
-0.363869,-0.190366,2.52239,1.31034,0.152366,-0.29938,-0.0450528,-0.279288,-0.408944,0.575181,1.25594,0.112543,0.697267,0.824846,0.97614,-0.488491,0.0905365,0.359228,1.14037,-1.05593,1
-0.325044,-0.134271,-2.34179,0.662475,2.35254,-0.162189,-2.13489,2.71289,0.629907,-0.431477,0.0720674,-1.63989,-1.55631,0.259936,0.611676,2.18422,-1.71642,-0.39082,-0.0933342,-0.506275,0
0.318131,-0.544305,0.614682,0.312077,0.222353,0.241114,-0.232375,-0.160502,0.458586,1.41633,0.0679907,-0.00782573,0.475225,-0.190142,0.189696,-0.0231073,-0.240982,-0.0169933,-0.262404,-0.814408,1
0.608469,0.733017,-1.53371,-1.35163,0.715886,-0.229727,-0.908422,-0.411547,-1.33066,-0.948514,-0.55054,-0.662258,2.89085,-1.60986,-0.826306,-1.05916,-1.77069,-1.4573,0.302633,-1.29891,0
0.193448,-1.44183,-2.24029,-0.235748,0.416804,-1.14852,-0.14461,-0.294279,1.90081,-0.602257,-1.00744,0.0657258,-2.4177,2.5774,0.599213,-0.738389,1.85914,1.73103,0.403257,0.168715,0
0.981318,-0.46463,0.0936591,-0.352295,0.678,-0.0323358,0.145683,0.667967,-0.518983,0.00927712,0.927737,-0.0648093,-0.708497,0.447163,0.356631,0.833737,0.201169,0.982519,0.836454,0.161144,1
-2.1838,0.364817,1.55296,-1.75351,-1.72972,0.033337,-2.20174,-2.42364,-2.056,1.08594,0.497738,-0.53461,-1.53742,1.89329,-0.860204,2.58887,0.597702,-2.16727,0.280948,1.43274,0
0.167754,-0.281767,-0.183296,-0.013722,0.687471,1.17838,-1.00258,-0.166511,-0.215838,0.570231,0.622799,0.339536,-0.28994,-0.58651,-0.010077,0.176263,0.311296,0.235908,-0.00735998,0.547788,1
0.398686,-0.45639,-0.153488,0.00600806,0.936272,0.469725,-0.4102,-0.0783382,0.285537,0.00451736,0.0924509,0.485572,0.249868,0.963176,-0.163241,-0.759296,-0.453022,-0.583872,-0.134786,-0.481844,1
-0.565066,0.238239,-0.269333,1.13682,2.26139,-0.141915,0.675746,-1.48556,-2.22053,0.399704,-0.577132,-1.28525,2.61781,0.752134,-0.105913,1.72885,-1.29828,-1.7703,0.517825,1.44025,0
-0.0618521,-0.550326,0.078016,1.04721,-2.5271,-0.0732569,-3.29799,0.608258,-0.214665,-0.018393,-0.366962,-1.70114,-0.0648949,0.530199,1.87356,0.69485,-1.69866,-3.00761,-1.48773,0.320395,0
-1.39814,-1.96215,2.23275,2.19143,0.889105,-0.0496869,-1.34793,-1.03609,-0.847431,-0.266662,0.882266,0.969493,-0.398552,-0.799135,0.211194,1.2069,-2.02203,-2.0394,1.71583,1.45832,0
0.46794,-0.0466106,-0.956948,-0.0946657,0.15154,-1.6351,-2.44002,1.80991,-0.534473,-0.531495,0.395444,1.60717,-1.45984,0.64028,-3.04469,-2.04388,-3.10675,-1.13823,-2.3918,0.242392,0
1.44034,0.626468,-0.748662,-3.14896,-0.148623,1.18317,0.41357,-1.64198,-0.850578,-0.233534,1.26548,1.15136,-0.298824,-0.286986,1.65815,1.4143,-0.645349,0.625818,0.518209,0.188438,0
-0.0122314,0.302067,-2.15974,0.0170746,-1.1765,-1.5698,-1.25129,0.36689,0.208825,0.33275,0.0546944,0.73158,0.287094,1.43055,-1.68622,-2.27629,0.235856,-0.518376,0.721758,-0.939175,0
1.47651,-3.00932,0.695669,3.5504,1.70251,-0.593913,0.439576,-0.107687,-1.96775,-0.365982,1.60397,-0.747545,-1.25725,-1.70759,0.772504,1.02197,-1.36272,-1.74347,-3.20785,0.7253,0
0.700892,0.796275,-0.867524,0.24846,-0.00381761,1.53734,0.948784,-0.294026,-0.264284,-1.00068,-0.691719,2.19552,-1.68063,0.936827,-0.631331,-1.13464,1.21165,3.11045,0.394749,-0.712227,0
-0.515761,-0.563256,-0.415786,0.047555,0.644945,0.359835,0.374715,-0.210091,-0.0750653,-0.300679,0.478421,-0.0361292,-0.255905,0.768032,-0.350427,0.0718487,-0.151958,-0.0901627,-0.126662,-0.168494,1
0.423244,0.102596,-0.104034,-0.53562,-0.816201,-0.0189649,0.0341463,1.00238,0.143098,0.755417,0.0375095,0.932215,-0.425455,-0.387376,0.0767241,-0.715116,-0.140079,-0.4724,1.06105,0.00660009,1
0.208663,0.132006,-0.909219,1.67288,0.591104,0.0840219,0.24822,-0.0215382,0.33423,0.372161,-0.533292,-0.724074,0.366238,-0.175384,0.483624,0.0701064,-0.195553,-0.335759,-1.36318,-1.5597,1
-0.855088,-0.941408,0.0730275,0.938569,0.319674,1.22478,-0.64997,0.94191,0.527213,-0.812638,0.195309,-0.0389533,0.356102,0.796978,1.56462,0.334564,-0.0362706,-0.161122,0.764937,-0.66171,1
-0.884949,1.61818,2.34644,1.20739,-0.000321433,-0.317229,-0.405111,1.04609,1.25391,-0.809846,-1.44804,-0.615128,-1.8854,1.24661,-1.76043,-3.00439,0.643572,-2.73347,0.29387,1.40742,0
-0.849217,-2.1717,0.888805,0.771496,0.861835,2.04581,-0.839464,-0.902253,-0.63402,-1.54456,0.525084,-2.24751,-1.75107,-1.95461,0.312888,1.39601,0.169451,-0.011346,1.45753,0.252635,0
0.290985,-1.02476,-0.796453,-0.270339,-0.265713,0.319909,-2.72491,1.73951,-0.312298,-1.18225,-2.07905,1.01756,-2.38479,-0.679553,-1.66759,0.661559,0.0804905,-0.738253,0.562923,-1.48138,0
1.87304,-0.635895,-0.917348,-0.46258,1.70435,1.80377,-2.13731,-2.14432,-0.211086,-2.28182,0.846265,-1.09717,-0.376342,-2.75488,0.297808,-0.623769,-0.305049,-2.16714,-2.30602,-0.321701,0
-0.702691,-0.293493,0.054182,-0.0107498,0.0703013,0.215616,0.215758,-0.848679,0.291091,-0.574968,0.514735,1.10655,1.44942,-0.454261,-0.114201,1.39401,-0.0396193,0.191957,1.07563,-0.092463,1
-0.044428,0.336865,-0.127129,0.158157,0.809774,-0.460142,-0.205251,-0.465438,-0.743132,1.3575,0.650834,-0.146959,-0.142412,-0.407327,0.567683,-0.227518,1.20823,0.665594,0.704614,-0.902655,1
0.257084,-0.826809,-0.169316,1.06403,0.0753231,0.196151,-0.424414,0.912308,0.986066,0.471291,-0.14613,1.20653,-0.517675,1.72792,-0.197201,0.723349,1.14909,-0.264063,0.803062,0.220887,1
1.96799,0.489304,-1.24702,0.433682,-0.195917,-0.860646,-0.817989,-0.326411,3.23626,0.506196,1.54702,-0.982383,-0.0791596,0.688923,-2.50606,0.631069,-1.72248,0.00473659,-0.319976,-0.889612,0
0.0769722,-0.169703,-0.0500843,0.563508,1.01726,0.199509,0.000877712,-0.489726,1.16973,0.974366,0.943981,0.402732,0.446508,0.514681,0.655543,1.39103,-0.101538,0.511951,0.399163,-0.428336,1
0.194143,1.62407,1.28413,-0.380435,0.16171,1.63175,-0.217044,-1.80112,-0.119624,-1.55446,-0.523571,-0.24919,0.505945,1.33225,0.731378,1.55991,0.30245,0.0755121,-1.52553,0.994177,0
-0.356798,-4.43332,-0.919811,0.96652,-0.491184,-1.60618,-0.457621,0.13697,-0.0214348,-1.67244,0.154981,-0.697277,0.00843084,-2.27301,0.310021,-0.793085,-0.0491598,-0.328577,-0.746521,2.27086,0
0.5728,0.00289256,-0.0306229,-0.445759,1.00524,-0.229603,-0.329201,-0.769994,-0.232501,-0.408249,0.518874,-0.183483,-0.607706,0.344936,-0.571449,-0.341639,-0.192584,0.858339,-0.781064,1.49127,1
0.719705,0.449942,0.513495,0.554149,0.462763,1.19169,0.107201,1.26032,0.0333683,-0.273072,0.826822,-0.305672,0.393829,0.347913,-0.148223,0.262196,-1.06646,0.403915,-1.23691,0.691643,1
-0.0856523,0.743666,-1.05456,-1.33703,0.490796,0.867369,-0.550785,0.503513,-2.86169,-1.23886,0.603607,0.444968,0.0458445,1.16453,0.926477,-0.215508,0.932442,-0.412673,-2.04189,0.0541274,0
-1.25508,0.0151891,-2.26653,0.395929,1.91291,-1.52664,1.29469,-0.904783,-1.39114,1.03758,-0.316035,-1.46417,0.456081,0.736047,0.0386512,-0.189747,1.71635,-2.02111,-2.44669,1.17608,0
