feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,label
-0.607395,1.08071,1.09317,-0.0462065,-0.199035,-0.157553,-0.65298,-0.687683,-0.985008,-1.26956,-1.01401,-0.744237,-0.680642,-0.487982,-0.678995,-0.413366,-0.275808,-0.192544,-0.243843,3.43731,-0.0224498,-0.49185,-0.447595,-0.527178,0
1.15394,-0.0241414,-0.24478,-1.21547,-1.02563,-1.35826,-1.56478,-1.24726,-1.31442,-0.946127,-0.922121,-0.850697,-0.796477,-0.744186,1.62887,-0.0237684,0.217784,0.332454,-0.0306738,1.29363,2.97832,1.16688,2.66751,0.724473,3
-1.19285,-0.647481,-0.884493,-1.08564,-1.17348,-1.15399,-1.35469,0.0680159,0.0857641,0.320844,1.77319,2.33909,2.04256,1.7817,1.62887,-0.342365,-0.16329,0.10874,3.44381,-0.525906,-0.632069,-0.845611,-0.84947,-0.0934463,1
1.16515,0.0368452,-0.0820459,-0.638859,-0.887492,-0.878758,-1.38369,-1.04304,-1.27536,-1.08605,-0.791154,-0.727428,-0.743179,-0.734039,-0.677829,-0.163951,0.0150398,4.59764,-0.239475,1.07112,1.45821,1.85849,0.623297,2.97397,0
-0.563798,-0.499979,-0.712139,-0.921438,-1.05625,-1.01364,1.16637,1.31582,1.3813,1.6574,-0.422131,-0.172718,-0.443996,-0.633841,-0.146769,-0.551728,-0.431846,-0.358925,-0.389742,-0.389243,0.156717,-0.335331,-0.435206,-0.505448,0
-0.2063,1.89552,2.01265,1.68287,1.03974,1.64273,-0.782429,-0.641801,1.3813,-0.95989,-0.743398,-0.46328,-0.451103,-0.418858,-0.525681,0.410433,-0.384079,-0.472468,-0.502442,-0.512765,3.76936,-0.644553,-0.213749,-0.258595,1
-0.922542,-1.11055,-0.802725,-0.560959,-0.0272934,1.64273,1.16637,-0.836123,1.3813,-0.975183,-0.728203,-0.416854,-0.374353,-0.237486,-0.223134,-0.413366,-0.269439,-0.185799,-0.256948,-0.255209,-0.315428,-0.673821,-0.656663,-0.749694,0
-0.0692793,-0.629752,0.111151,-0.1432,-0.25205,0.250221,-0.0870862,0.642887,-1.63278,-1.28332,-1.22747,-0.989975,-0.907338,-0.838042,-0.764105,-0.597242,-0.521011,-0.472468,-0.486716,-0.479476,-0.537415,-0.202352,-0.102246,-0.145598,2
1.19006,0.0240806,2.01265,-0.654133,-0.705298,0.239305,0.601183,0.303722,-0.169954,-0.618106,1.01055,-0.688206,2.04256,-0.730868,-0.942485,-0.217657,-0.041219,0.0660204,-0.222876,-0.241192,-0.228661,2.05001,2.66751,0.286395,2
-0.105403,0.194276,0.0766798,-0.154656,0.194477,1.64273,-0.283734,-1.44968,1.3813,1.6574,-1.21879,-0.965161,2.04256,1.7817,-0.931992,-0.65459,-0.550733,-0.487083,-0.489337,-0.48736,0.400114,-0.267887,-0.164192,-0.17689,2
0.352992,0.26519,0.197728,-0.64115,-0.755326,-0.72672,-0.636711,-0.489762,-0.610643,-0.652514,-0.423579,-0.083868,-0.0900938,0.20643,1.62887,0.327598,0.490586,4.59764,3.44381,-0.466335,-0.188095,-0.0235633,0.135472,0.142108,0
4.39509,-0.878663,-0.120525,-0.348642,0.113086,1.64273,1.16637,2.21276,1.3813,-1.09523,-0.990861,-0.703414,0.299341,1.7817,1.62887,-0.553549,-0.432908,-0.363422,-0.392363,-0.390119,0.0474141,-0.4664,-0.406556,-0.448081,0
-0.303459,-0.763072,-0.557422,-0.746544,-0.937521,0.219034,1.16637,1.25374,1.3813,1.6574,-0.581318,-0.306392,-0.362272,-0.770821,-0.843385,-0.604524,-0.507212,-0.454481,-0.471864,-0.372599,-0.0123083,-0.23671,-0.237753,-0.314224,2
-1.29001,-1.31975,-1.59154,-1.05509,-1.15705,-1.15243,-1.24222,-0.972869,-0.337976,-0.117282,0.53371,2.33909,2.04256,1.7817,1.62887,-0.332352,-0.177089,-0.0868699,-0.165215,-0.0423307,-0.573473,-0.864062,-0.887412,-1.01045,0
-0.962402,-1.15098,2.01265,1.69433,0.63503,1.64273,-0.289393,2.21276,-0.177323,-0.522529,-0.786813,-0.517711,-0.50298,-0.489251,-0.427747,0.318495,-0.369218,-0.467971,-0.500695,-0.516269,-0.408955,-0.639463,-0.71706,-0.806192,1
-0.632308,-0.948868,-0.427555,-0.853466,-0.959176,-0.936454,1.16637,-0.727267,-0.152267,-0.0431137,0.15311,0.55729,2.04256,1.7817,1.62887,-0.546267,-0.423354,-0.351055,-0.381005,3.43731,-0.0720307,-0.535116,-0.484763,-0.554993,0
-1.077,-0.090092,-0.196681,1.68287,1.52435,-0.829638,-1.08801,-0.677787,-0.980586,-0.78097,1.77319,-0.624971,-0.596785,-0.583107,-0.538506,0.198339,0.482094,-0.407265,-0.480601,-0.507509,-0.579108,2.05001,-0.765068,-0.0734546,0
-0.842821,1.00128,0.952076,1.68287,-0.193061,-0.150535,-0.424501,-0.00755395,-0.888469,-1.1174,-0.875812,-0.594554,-0.548461,-0.388418,-0.358377,-0.404264,-0.2705,-0.199289,-0.2718,3.43731,-0.228661,-0.605105,-0.593942,-0.687981,0
0.82758,-0.152497,-0.312118,-0.518954,-0.529076,-0.5318,-0.995346,-0.8955,-1.17366,-0.992004,-0.511131,-0.529717,-0.532117,1.7817,-0.51752,0.106401,1.79409,4.59764,1.00023,-0.171985,1.29595,0.250028,0.493984,0.514995,0
-0.721994,1.89552,-0.443588,-0.273797,-0.225916,-0.172366,1.16637,0.28393,0.110083,-0.0178813,0.177711,0.589308,-0.237908,1.0689,-0.740787,-0.408815,-0.264131,-0.183551,-0.618637,-0.207027,-0.239929,-0.664277,-0.541288,-0.606276,1
0.0253892,-0.588622,-0.775469,-0.6022,-0.712765,-0.860045,-0.0955746,0.617697,0.512452,1.6574,1.77319,-0.475287,-0.485924,-0.479104,-0.457477,-0.397892,-0.372403,-0.465723,-0.499821,-0.512765,-0.561078,-0.0655564,-0.756551,-0.0552014,1
-0.797978,-1.0212,-1.2757,1.40717,0.694766,1.64273,-0.313444,0.314518,-0.265019,-0.054583,-0.411278,-0.562536,-0.606024,-0.613547,-0.566487,0.0526947,-0.431846,-0.325199,-0.456139,-0.48298,-0.539668,2.05001,-0.57923,-0.566292,0
-0.146509,-0.679393,-0.862047,-0.140909,-0.275198,0.245543,-0.0835494,0.63389,1.3813,1.6574,1.77319,-0.940347,-0.876781,-0.820286,-0.641104,-0.0838466,-0.418047,-0.481462,-0.511178,-0.518898,-0.582488,-0.796619,-0.127024,-0.185582,2
-0.673414,1.89552,-0.0403604,-0.273033,-0.222929,1.64273,1.16637,0.165177,0.109346,-0.018646,0.177711,0.590909,-0.238619,1.06192,-0.743119,-0.409725,-0.265193,-0.184675,-0.616016,-0.207027,-0.24331,-0.664277,-0.540514,-0.608883,1
0.000476475,0.285046,0.30114,0.0675889,1.52435,1.64273,-1.25919,-0.891901,-1.17809,-0.990475,-0.713008,-0.394442,2.04256,-0.871019,-0.83056,-0.376045,-0.178151,0.280741,-0.277042,-0.308647,-0.339091,-0.668731,-0.624141,-0.69928,2
0.871178,0.0531556,-0.00107978,1.68287,0.746288,0.268154,-0.0821346,0.313618,0.269262,0.217621,1.01055,-0.83949,-0.790082,-0.756235,-0.954144,-0.233132,-0.100662,-0.158818,-0.237728,-0.262217,-0.241056,1.55436,2.66751,-0.00304922,2
0.75907,-0.188663,-0.3522,-0.555612,-0.656762,-0.724381,-1.33559,-0.998059,-1.25767,-1.07764,-0.778853,-0.243958,-0.506533,-0.510178,-0.487207,0.161018,0.454495,0.586522,1.09371,1.06323,1.42216,0.323834,0.461463,0.471535,3
-0.207545,-0.343257,-0.536579,-0.77022,-0.879279,-0.862385,1.16637,-0.638202,-0.564216,-0.306907,-0.100865,2.33909,0.442181,1.7817,1.62887,-0.615448,-0.513581,-0.440991,-0.389742,-0.45407,0.32687,-0.225894,-0.211426,-0.225565,0
-1.33485,-1.31053,-0.829981,-1.04745,-1.14809,-1.13605,-1.32286,-0.951277,-0.30334,-0.0767569,0.568441,2.33909,2.04256,1.7817,1.62887,-0.354199,-0.205749,4.59764,-0.118038,-0.570584,-0.70644,-0.886968,-0.919159,-1.04175,1
-0.775556,0.319795,0.329198,1.68287,1.52435,-1.03859,-1.27546,-0.926087,-1.18103,-0.992769,-0.720967,-1.01239,-0.946424,-0.895751,-0.825314,-0.363301,0.151972,-0.148701,-0.263937,-0.292003,-0.298525,2.05001,2.66751,-0.651474,2
1.26605,0.134707,-0.334564,-0.570887,-0.887492,-1.21558,-1.43604,-1.08892,-1.21714,-0.882664,-0.621838,-0.911531,-0.851197,-0.782236,1.62887,3.45713,-0.000882497,0.106491,-0.228117,1.13945,3.70062,1.11598,2.66751,0.806178,0
-0.135298,-0.663082,-0.86365,0.0110731,-0.0989767,-0.058533,1.16637,-0.36741,-0.129422,0.0975759,1.77319,0.189885,0.142999,-0.559009,0.766702,3.45713,-0.40637,-0.342062,-0.387121,-0.376979,-0.441633,-0.739992,-0.719383,-0.292494,0
1.14397,0.209168,0.094316,1.68287,0.216131,0.265814,-0.0821346,0.220055,-0.25028,-0.0255275,0.946871,2.02851,-0.906628,-0.880531,-0.818319,0.886507,-0.111277,-0.137459,-0.254327,-0.177241,-0.159924,-0.541479,2.66751,0.00738121,2
-0.140281,-0.670174,-0.861245,0.525061,0.356511,1.17414,-1.0866,-0.675987,-0.977638,-0.358901,-0.509684,-0.497699,-0.49232,-0.484177,-0.447567,0.0627078,-0.453076,-0.425252,-0.472738,-0.496996,-0.558824,1.67334,0.593098,-0.196881,0
0.679349,0.294265,0.363669,1.68287,1.52435,1.64273,1.16637,-0.892801,-1.16851,-0.982829,1.77319,2.33909,-0.927236,-0.88941,-0.841053,-0.385148,-0.19195,-0.0902425,0.0689217,-0.343689,-0.383038,-0.692908,-0.651242,-0.727964,2
-0.660958,-0.202846,2.01265,1.01079,1.52435,-0.566106,1.16637,0.649184,1.3813,1.6574,-0.404766,-0.0822671,-0.0993323,-0.116361,1.62887,-0.569934,-0.459445,-0.406141,-0.437792,-0.426913,-0.440507,-0.572655,-0.515736,-0.579331,0
-0.40311,-0.11704,2.01265,0.37919,0.981499,1.64273,1.16637,-0.533844,-0.998273,-0.212859,-0.610261,-0.309594,-0.318212,-0.31866,-0.287841,-0.4252,-0.428662,-0.480338,-0.507684,-0.514517,-0.420223,-0.41359,-0.340738,-0.391583,1
-0.0630511,-0.627625,-0.817956,1.68287,0.199704,0.220593,1.16637,1.14938,1.3813,1.6574,-0.720967,-0.458477,-0.493742,-0.442322,-0.808992,-0.502573,-0.505089,-0.453357,-0.475359,-0.383111,-0.503609,-0.386231,-0.10302,-0.142122,2
1.10785,-0.0567621,-0.223937,-1.15132,-0.97859,-1.28185,-1.49263,-1.15819,-1.22672,-0.858196,-0.596513,-0.805872,-0.752417,1.7817,0.152864,-0.0638206,0.174263,0.0311704,1.21864,1.21829,4.48941,1.09625,2.66751,0.613215,3
-0.835347,-1.05311,-0.853229,-1.01996,-1.1227,-1.10954,1.0539,1.41478,1.3813,1.6574,-0.281034,0.0578112,-0.504401,1.7817,1.62887,-0.487099,-0.353296,-0.276859,-0.323345,0.0295048,-0.245564,-0.633736,-0.607106,-0.693196,0
-0.84033,-0.281562,-0.447596,1.68287,-0.0429741,-0.811705,-0.125991,0.418876,1.3813,0.448535,1.77319,2.33909,2.04256,-0.453103,1.62887,0.0244762,-0.109154,-0.0362812,-0.297135,-0.331425,-0.349233,-0.674457,-0.442175,-0.0186949,0
-1.07077,-0.559547,-0.750618,-0.750363,-0.698577,1.64273,-0.0998188,0.58441,1.3813,0.716916,1.77319,2.33909,-0.482371,-0.489885,-0.452814,-0.145745,-0.269439,-0.407265,-0.479727,-0.506633,-0.577981,-0.756534,-0.761197,-0.854868,0
-1.25264,-0.618406,-0.845212,-1.04669,-1.1354,-1.09707,-1.31578,0.143586,0.149878,0.370544,1.77319,2.33909,2.04256,1.7817,-0.798499,-0.356929,0.0235317,0.104243,-0.0306738,-0.576716,-0.694045,-0.881241,-0.892832,0.00825041,2
-0.447953,-0.492887,0.140811,-0.100431,-0.142285,1.64273,1.16637,0.495345,-0.0343569,-0.233504,-0.0285072,0.354777,0.285839,0.299018,0.84948,-0.473445,-0.353296,-0.283604,-0.334702,1.82189,-0.603898,-0.454311,-0.374034,-0.419397,0
-0.325881,-0.780801,2.01265,0.977188,1.52435,1.64273,-0.355179,0.052722,-1.01817,-0.829905,-1.17031,-0.940347,-0.873938,-0.815212,-0.627696,-0.0674617,-0.230164,-0.391526,-0.439539,-0.447938,-0.357121,2.05001,-0.357773,-0.309009,2
-0.180141,-0.0695268,2.01265,1.68287,1.52435,1.64273,1.16637,-0.648098,-0.952582,-0.343609,-0.0965231,-0.503302,-0.490188,-0.479104,-0.437074,0.261148,-0.504027,-0.48371,-0.513799,-0.531162,-0.594883,-0.80489,-0.17271,-0.226434,1
1.36445,0.192857,-0.354605,-1.09251,-0.89944,-1.22883,-1.44735,-1.09792,-1.24367,-0.928541,-0.663805,-0.974766,-0.907338,-0.845652,1.62887,-0.184887,-0.041219,0.0615236,-0.215013,1.16223,3.77499,1.15988,1.62527,0.868761,2
1.1066,-0.400698,-0.733784,-1.17958,-1.28324,-1.253,-1.39925,-1.12401,0.306109,-1.48518,-1.21083,-0.953154,2.04256,1.7817,-0.688905,-0.148476,-0.0720021,1.76805,2.89866,2.24326,1.75908,0.501351,0.768095,0.849638,2
-0.906348,-0.616279,-0.370638,-0.0553712,1.52435,1.64273,1.16637,-0.849618,-1.14787,-0.979006,-0.712285,-0.401646,-0.365825,1.7817,-0.833475,-0.397892,-0.206811,-0.134086,0.028734,-0.152712,-0.35374,-0.689727,-0.662083,-0.745348,2
-1.25637,-1.2921,-0.874873,-1.07724,-1.16302,-1.02768,1.16637,-0.956675,0.107135,0.342254,0.534433,2.33909,2.04256,1.7817,-0.775181,-0.310505,-0.132507,0.160453,-0.00184352,0.0426454,-0.657986,-0.860881,-0.871925,-0.98351,2
-0.956174,-1.12332,-0.716949,-0.939767,-1.04579,-1.03469,1.16637,-0.842421,-0.455149,-0.241914,0.342686,2.33909,2.04256,1.7817,1.62887,-0.476175,-0.352235,-0.254375,-0.292767,-0.277986,-0.344725,-0.691,-0.677569,-0.770555,0
-0.0854726,-0.635426,-0.837196,-0.656424,-0.902426,0.243204,-0.0969894,2.21276,1.3813,1.6574,-0.69926,-0.439267,-0.431915,-0.431541,-0.805494,0.353996,-0.514642,-0.469096,-0.488464,-0.440054,-0.537415,-0.755262,-0.305119,-0.15429,2
0.0826886,-0.389352,-0.559827,1.68287,-1.0443,-0.816383,-0.096282,0.502543,0.901555,0.565522,1.77319,-0.195931,2.04256,-0.664281,-0.509942,-0.255889,-0.0868629,-0.31733,-0.39411,-0.419905,-0.46417,-0.657278,0.220648,-0.0465093,0
0.174866,0.177965,0.0742749,-0.671699,-0.785194,-0.761806,1.16637,-0.525747,-0.453675,-0.549291,-0.325173,0.0522081,0.206246,0.289506,-0.220802,3.45713,4.25674,4.59764,-0.522536,-0.389243,0.671682,-0.113912,0.026292,0.0360649,1
0.812633,1.89552,0.094316,-0.134799,1.52435,0.282188,-0.0722315,0.25784,-0.241437,-0.0178813,-0.528497,1.42578,-0.815665,-0.883068,-0.827063,-0.364212,-0.128261,-0.154322,-0.266558,-0.187754,-0.186968,-0.582835,-0.504895,-0.573246,2
1.42175,0.194985,0.0999275,-0.296709,-0.877785,1.64273,-1.48838,-1.17979,-1.3859,-0.985123,-0.72748,-0.416054,-0.925105,-0.873556,-0.804911,-0.32507,0.00124048,0.00981073,3.44381,-0.167605,4.48941,1.9393,1.64308,0.930474,2
-1.06704,-0.0432883,0.00613503,-0.908454,1.52435,1.24509,1.16637,-0.692181,-0.998273,-0.803908,1.77319,2.33909,-0.628765,-0.612279,-0.571734,0.0490536,0.447065,-0.382533,-0.456139,-0.490864,-0.543049,-0.776895,2.27106,-0.85226,0
-0.273564,-0.747471,-0.544595,-0.745017,0.175809,0.221373,-0.113259,1.82861,1.3813,1.6574,-0.589277,-0.3192,-0.367246,-0.332611,-0.725631,-0.596332,-0.511458,-0.461226,-0.478853,-0.411144,-0.504736,-0.484215,-0.218395,-0.304663,0
0.744123,-0.187954,-0.372242,-0.597617,-0.690363,-0.53102,-0.822749,-0.842421,-1.13829,-0.966772,-0.702155,-0.381634,0.0278736,1.7817,-0.465638,0.163748,0.451311,2.03561,3.44381,-0.300763,0.622101,0.208671,0.451396,0.463713,0
-0.291003,-0.78151,-1.01035,1.48736,1.52435,1.40337,1.16637,0.301923,-0.362295,-0.160865,-0.572635,2.31827,-0.841959,-0.822188,-0.764688,-0.25862,0.125434,-0.208283,-0.450897,-0.479476,-0.537415,-0.703089,-0.754228,2.97397,2
-1.05209,-1.18785,2.01265,0.755707,0.612629,1.64273,-0.290101,2.21276,-0.45957,-0.977477,-0.760764,-0.482491,-0.468158,-0.45564,-0.627696,-0.407905,-0.431846,-0.48371,-0.511178,-0.521526,-0.581361,-0.754626,-0.748033,-0.801846,1
-0.153983,-0.676556,-0.861245,1.68287,1.07185,1.16557,1.16637,-0.657095,-0.957741,-0.354313,-0.118954,-0.51691,-0.503691,-0.493056,-0.450482,0.800941,-0.501904,-0.474717,-0.510305,-0.527658,-0.591503,2.05001,0.0750745,-0.208181,1
-1.00226,1.77425,2.01265,-1.06655,-1.17124,-1.16412,1.16637,-0.989062,1.3813,1.6574,1.77319,-0.346415,-0.351612,1.7817,-0.755361,-0.428841,-0.286422,-0.206034,-0.269179,-0.069488,-0.492341,-0.773077,-0.776683,-0.887028,0
0.600874,0.272991,2.01265,1.68287,1.52435,-0.980116,-1.22878,-0.842421,-1.11397,-0.891075,-0.644992,-0.875511,-0.824903,-0.78287,-0.719218,0.0363098,-0.273685,-0.23976,-0.332955,-0.355954,-0.376277,2.05001,-0.18897,0.239458,0
-0.218756,-0.716268,1.31202,1.68287,-0.0825493,-0.0460581,-0.667128,-0.773148,1.3813,1.6574,-1.23905,-1.00118,-0.916577,-0.847555,-0.649848,-0.404264,-0.4276,-0.380284,-0.408088,-0.321788,4.48941,-0.380505,-0.197488,-0.25338,2
0.451398,-0.333329,-0.484472,1.68287,-0.67767,-0.689295,-0.930268,-0.426787,-0.822144,-0.535528,-0.497383,-0.180722,-0.185321,-0.1969,-0.11529,0.193787,0.427958,0.529188,0.310921,0.748735,-0.501356,-0.609558,0.21755,0.21599,3
0.877406,0.0588287,2.01265,1.68287,1.52435,0.271272,-0.0807199,0.314518,-0.170691,0.0578158,-0.390294,2.19501,-0.792924,-0.761308,-0.382278,-0.243145,-0.08474,-0.162191,-0.23598,-0.264845,-0.250071,1.56454,2.66751,-0.0117412,0
-0.682133,-0.976525,-0.458819,-0.866449,-0.97411,-0.960624,1.16637,0.369396,-0.133844,-0.205977,0.182053,0.59171,0.884204,1.7817,1.62887,-0.529882,-0.40637,-0.325199,-0.288399,3.43731,4.48941,-0.557385,-0.51651,-0.589761,0
0.795194,0.00847934,-0.0323439,1.68287,1.52435,0.273611,-0.0778904,0.343306,0.728375,0.25891,1.03153,-0.78586,2.04256,-0.716282,-0.93549,-0.222209,-0.104908,-0.130713,-0.220255,-0.270978,-0.259086,1.55182,-0.300473,0.468059,2
0.382887,-0.837532,-0.526959,0.352459,1.52435,1.64273,1.16637,-0.478966,-0.99164,-0.189156,-0.597236,-0.294386,-0.295471,-0.442956,-0.211475,-0.625461,-0.54861,-0.510691,-0.524283,-0.499625,-0.586995,-0.449221,-0.377906,-0.428089,1
-0.45169,1.89552,0.576105,1.08869,1.52435,1.64273,-1.06255,0.0464245,-0.401352,-0.173863,-0.575529,-0.263969,-0.26136,-0.262219,-0.817736,1.79496,-0.514642,-0.461226,-0.480601,-0.467211,0.0507946,-0.460674,-0.380229,-0.425482,2
-0.75438,1.89552,0.398941,1.68287,-0.0526813,-0.0312441,1.16637,0.263238,-0.256175,-0.0209398,-0.350498,-0.0142291,-0.196691,-0.707404,0.658858,3.45713,-0.471121,-0.410638,-0.436919,3.43731,-0.225281,-0.624829,-0.578456,-0.641913,0
-0.726976,1.89552,-0.438778,-0.274561,-0.228903,-0.177824,1.16637,0.28393,0.110083,-0.0178813,0.177711,0.586907,-0.237198,1.06509,-0.738456,-0.408815,-0.26307,-0.182426,-0.618637,-0.207903,-0.239929,-0.662368,-0.541288,-0.583677,1
1.46535,0.218387,0.146423,-0.438762,-0.799382,-0.772721,-1.41835,-1.08712,-1.31516,-1.03635,-0.979283,-1.01399,-0.95282,-0.89702,-0.827646,-0.361481,-0.116585,-0.0250393,-0.23598,-0.263093,-0.261339,2.05001,1.60127,2.97397,2
0.649454,0.366598,0.100729,-0.131744,1.52435,0.275171,-0.0785978,0.249743,-0.251017,-0.0255275,-0.542245,1.42097,-0.829878,-0.886873,-0.829395,-0.371494,-0.63459,-0.0452747,-0.163468,-0.164977,-0.165558,-0.571383,-0.4987,-0.560208,2
-0.622343,0.0815214,0.123977,-0.118761,1.52435,0.27751,-0.0821346,0.621295,-0.265756,-0.0584061,0.160346,-0.965961,1.22389,1.7817,-0.836973,-0.397892,-0.226979,-0.582639,-0.149489,-0.253457,-0.13288,-0.554204,-0.492506,2.97397,2
0.148707,0.0531556,0.112754,1.68287,1.52435,-0.58092,-0.0644504,0.247944,-0.237015,-0.0239983,0.201589,-0.965961,1.25019,-0.886239,-0.834641,-0.386058,-0.648389,-0.0452747,-0.270052,-0.298135,-0.189222,-0.588562,-0.507992,2.97397,2
0.557277,1.89552,0.407759,0.991699,1.52435,1.64273,-1.00454,0.668976,0.953878,-0.603579,-0.37727,-0.0326394,-0.216589,-0.720721,1.62887,-0.586319,-0.471121,-0.402768,-0.423814,-0.421657,-0.211759,-0.593016,-0.0844365,0.0986475,0
0.131269,-0.632589,-0.809138,-0.757236,-0.869572,-0.84991,1.16637,-0.628306,-0.473572,-0.391015,-0.176116,0.191486,0.367563,0.433462,1.62887,3.45713,1.02451,-0.465723,-0.466622,-0.475095,0.441807,-0.244345,-0.134768,-0.142991,0
0.73914,-0.162425,2.01265,-0.568596,-0.697084,-0.665905,-0.913999,-0.757855,-0.941528,-0.898721,-0.652228,-0.336009,-0.111413,0.023156,-0.378197,0.16921,0.409913,0.535933,0.312669,3.43731,-0.211759,0.172405,0.370867,0.405476,3
-0.815417,0.951644,2.01265,-0.0576624,-0.206502,-0.154434,-0.582951,-1.03854,1.29582,-1.13958,-0.882324,-0.589751,-0.534248,-0.645256,-0.769934,-0.378776,-0.262008,-0.174557,-0.242969,-0.187754,-0.228661,-0.625465,-0.596265,-0.681027,2
-0.487814,1.89552,0.56889,1.09098,1.52435,0.0139774,-1.04981,0.581711,-0.373349,-0.152454,-0.540798,-0.228749,-0.218721,-0.235584,-0.801413,-0.611807,-0.513581,-0.462351,-0.481474,-0.412896,-0.505863,-0.480398,-0.405007,0.103863,2
-1.17167,-1.246,-0.902129,-1.08717,-1.03683,-1.15243,-0.523532,0.0734137,0.0850271,0.321609,1.77319,2.33909,2.04256,1.7817,-0.796167,-0.323249,1.5733,4.59764,-0.478853,-0.537294,-0.632069,-0.836067,-0.764294,-0.931358,2
-0.866488,-1.08006,-1.31898,-0.56325,0.197463,1.64273,1.16637,-0.873908,1.3813,-0.990475,-0.783918,-0.447271,0.34269,1.7817,1.62887,-0.386968,-0.236533,-0.153197,0.11173,-0.221919,-0.271481,-0.649006,-0.624915,-0.716665,0
0.0328631,-0.414881,-0.591892,-0.777093,-1.03161,-0.814044,-0.0927452,0.517836,0.00543776,0.589225,1.77319,-0.162312,2.04256,-0.638914,-0.563573,0.0408611,-0.0720021,-0.334192,-0.409836,-0.433921,-0.4822,-0.621011,2.66751,-0.0838851,0
-0.839084,0.304903,2.01265,1.68287,1.52435,-1.02768,-1.2691,-0.908994,-1.14124,-0.176157,1.77319,-1.02119,-0.955662,-0.901459,-0.832309,-0.365122,-0.176028,-0.220649,-0.317229,-0.343689,-0.368389,2.05001,-0.600137,-0.112569,2
-0.925033,-1.13537,2.01265,1.69204,0.643244,1.64273,1.16637,0.365797,-0.18764,-0.537821,1.78694,-0.537722,-0.522878,-0.505739,-0.463307,0.292097,-0.372403,-0.460102,-0.498074,-0.517145,4.48941,-0.710724,-0.700799,-0.796631,1
-0.183878,-0.702085,1.82507,1.02683,1.52435,0.00773994,-0.374277,-0.148798,-1.09113,-0.897192,-1.16379,-1.0308,-0.95353,-0.887507,-0.803745,-0.506215,-0.26307,-0.366794,-0.419446,-0.416401,-0.292891,2.05001,2.66751,2.97397,2
0.935951,-0.0787457,-0.11812,1.68287,0.226585,0.268154,-0.254025,0.381991,0.785856,0.335372,1.06264,-0.549728,2.04256,1.7817,-0.680161,-0.172143,-0.153737,-0.0879941,-0.284031,-0.311276,-0.321062,0.848749,-0.575359,0.140369,0
0.00670467,-0.577276,-0.41553,-0.656424,-0.77026,-0.747771,1.16637,-0.504156,-0.365979,-0.452949,-0.231831,0.169874,0.288681,0.368143,1.62887,3.45713,4.25674,-0.587136,-0.540882,-0.423409,0.520686,-0.200443,-0.0790162,-0.101269,1
-0.127824,-0.647481,-0.859642,-0.192078,0.160875,0.224491,1.16637,2.21276,1.3813,1.6574,-1.2224,-0.98117,-0.896679,0.20643,1.62887,-0.470714,-0.492351,-0.437618,-0.457886,0.418467,0.589423,-0.192808,-0.150254,-0.192535,2
-0.536394,-0.102148,-0.22554,1.05662,1.52435,-0.560648,-1.05759,0.576313,1.3813,1.6574,-0.49666,-0.190328,-0.19527,-0.201339,1.62887,-0.59087,-0.488105,-0.436494,-0.460507,-0.447062,-0.0235766,-0.505848,-0.434431,-0.488064,0
-0.0630511,-0.629752,-0.817155,-0.147782,0.197463,0.255679,-0.0877936,2.21276,1.3813,1.6574,-1.23181,-0.993176,-0.910892,-0.840579,-0.654512,-0.612717,-0.518888,-0.467971,-0.486716,-0.480352,-0.190349,-0.200443,-0.101472,-0.142122,2
-1.14427,-1.2304,2.01265,-1.15743,-1.26756,-1.2608,1.00014,1.44537,1.3813,1.6574,0.245727,-0.254363,-0.279837,-0.271731,1.62887,3.45713,-0.151614,-0.0565167,-0.153858,-0.446186,0.492515,-0.799164,-0.80301,-0.907889,0
-1.18163,-1.2616,-0.818758,-1.03676,-1.14137,-1.13527,-1.32922,-0.952177,-0.37777,0.297141,0.481612,2.33909,2.04256,1.7817,1.62887,-0.343275,-0.185581,-0.099236,-0.186183,-0.0178015,-0.555444,-0.815707,-0.825466,-0.940919,0
-0.939981,-1.11694,-0.817956,-0.0324594,-0.0444675,0.0241132,1.16637,-0.834324,-1.12576,-0.972124,-0.721691,-0.416054,-0.227959,1.09046,-0.827646,-0.407905,-0.257762,-0.175681,-0.233359,0.00234746,-0.337964,-0.68591,-0.669826,-0.766209,2
-0.97735,-1.13963,-0.72256,-0.945113,-1.05102,-1.04171,1.16637,-0.851417,-0.445569,-0.234268,0.354987,2.33909,2.04256,1.7817,-0.737873,-0.470714,-0.344804,-0.243133,3.44381,3.43731,-0.367262,-0.703089,-0.692282,-0.787939,0
0.629524,-0.231212,2.01265,-0.559431,-0.697831,-0.669024,-0.910462,-0.681385,-0.901734,-0.833729,-0.591448,-0.268771,-0.249989,0.0624744,-0.352547,0.164659,0.404605,0.52694,0.3083,0.308086,-0.244437,0.116414,0.302726,0.328986,3
-0.713274,1.89552,0.416577,1.68287,1.52435,-0.00941305,1.16637,0.203862,-0.275336,-0.594403,-0.377993,-0.0446461,-0.0630892,-0.7296,-0.012109,-0.566293,-0.480675,-0.420755,-0.444781,-0.437426,-0.201617,-0.606377,-0.556,-0.619314,0
