feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,label
0.895781,0.618089,-0.330343,-0.255512,-1.57952,-0.384363,-0.124918,-0.285916,0.786348,0.516702,1.05612,1.06211,0.648523,0.688233,0.124993,0.0770405,-1.79948,-1.72041,-0.986767,-0.321177,-0.369707,1
-0.361482,1.25397,0.561935,1.03049,1.75721,1.73229,2.19181,1.20315,1.86855,0.079224,-1.42518,-1.17268,-1.44643,-0.999159,-0.350544,-1.28156,-1.66774,-0.432202,-1.54635,-0.43215,1.52586,0
-1.38115,-0.387931,-0.498698,0.048324,-0.203116,-0.588311,-1.57845,-1.36262,-1.59449,-0.808791,-0.0631292,-0.0222249,2.30148,0.24508,1.8191,0.800524,1.18265,1.39394,1.73597,1.75958,0.322324,1
-1.40095,0.200496,-0.885913,1.26367,0.601273,-0.235536,0.619213,0.939696,-0.049352,1.07171,-0.708622,-1.94626,-0.883337,-0.203755,0.377622,-0.0720744,-0.458117,0.318073,-1.18721,-0.256442,0.75359,0
-0.470379,-1.7546,-0.928002,-2.19158,-0.369952,0.569232,-0.209253,-0.00528502,1.03285,1.026,1.26339,0.672014,1.35693,-0.249207,0.541088,-0.48076,-0.991068,-0.871042,0.441415,0.705331,1.97718,1
-2.12363,-0.397422,-0.633382,-0.319105,-2.41966,-0.290657,-0.963305,0.0920767,0.383528,-0.632494,1.42328,0.579449,1.93214,0.421205,1.27916,0.480203,0.9551,0.0774185,-0.727857,-0.718832,-1.00156,1
1.35117,0.599108,0.351492,0.797314,0.76811,0.66845,1.58162,1.16306,1.05089,0.568938,0.606051,-1.61567,-0.0356675,-0.629864,-0.464475,-1.25947,-0.733575,-1.26741,1.452,-0.274937,-2.02457,0
-0.410981,-1.35599,-1.00376,0.465215,-1.04921,-1.36001,-1.38994,-0.280189,0.30537,-0.312547,0.203359,-0.121402,0.0127707,1.20525,-0.0137054,0.535431,0.194598,0.813537,-0.435539,0.409401,-1.38268,1
-1.82664,-1.20414,0.460923,-0.340303,-0.7215,-1.11747,-1.15678,-0.589455,1.13506,1.26107,1.01467,0.61912,0.59403,0.199628,-0.127636,0.088086,0.0868099,-0.495905,-0.410483,0.390905,-0.770885,1
0.371097,0.238459,0.35991,-0.622941,-1.11476,-0.682017,-1.09229,-0.784178,0.1731,1.01947,1.92665,0.632343,0.757509,0.301894,0.139854,-0.552556,-0.4162,1.0188,-0.22674,0.215197,-0.279442,1
-0.44068,-0.368949,-1.12161,0.783182,0.136515,0.718059,0.842453,1.97631,0.756287,-0.371313,1.13903,0.857144,0.678796,0.568923,-1.12329,-0.337168,-1.8893,0.551649,0.3746,-0.0252465,1.73648,0
-0.509978,-0.777052,-0.271419,-1.88068,-0.626165,0.24953,-1.36514,-0.360369,-1.13155,-1.02427,-1.30674,-0.326368,-0.374735,1.05185,0.808578,1.46878,1.17666,-0.43928,0.0739298,1.29719,0.39253,0
-0.44068,-1.56478,2.87681,0.0341921,1.75721,1.11493,1.55682,0.699155,-0.247756,0.314287,0.138217,0.136458,-1.41616,-1.09006,-1.15301,-0.392395,-1.57791,-0.198626,-1.3292,0.890287,-0.439914,0
-0.569376,-1.02381,-0.56604,-0.184852,-1.00155,-0.483581,-2.03982,-0.887267,-0.596465,-0.0317779,1.35222,0.480272,0.279181,0.75641,0.892788,0.800524,-0.410211,0.50918,0.140745,0.501879,0.262148,1
-1.68804,-0.368949,0.688201,0.0977856,-1.13263,-0.924549,-0.323353,-0.537911,-0.927137,-0.371313,-0.483588,0.189353,0.563756,0.540515,0.749136,0.739773,1.64374,1.52134,1.0344,-1.24596,-0.520149,0
0.549291,-0.13168,0.637695,-0.297907,1.38183,-0.45602,-1.35025,-0.125555,-1.16161,-0.240723,-0.116427,-1.17268,-0.913611,0.40416,-0.33073,1.038,1.08085,-0.43928,1.80278,-0.404407,-0.540208,0
-0.242686,0.741469,-0.869078,-1.01157,-1.38885,0.0841666,-0.903775,-0.37755,-0.981247,0.882355,-0.086817,-0.670181,0.345784,1.27342,0.650066,0.469157,0.296397,0.84185,0.357896,-1.56963,0.633237,1
0.479994,-0.435385,-0.919584,-0.319105,0.368894,0.541672,0.495191,1.2146,-0.524318,-0.573728,-0.00390967,-0.577616,-0.0175032,-1.02757,0.253784,0.386316,0.643713,0.211902,0.0906336,0.566613,0.282207,0
0.450294,-0.805524,-0.0862295,0.451083,-1.24584,-0.522165,0.257069,-0.766997,-1.72676,-0.397431,-1.12908,-0.954489,-0.556379,0.881402,1.74479,1.60133,2.17669,2.07343,1.92806,1.35268,-0.189177,0
-0.401081,0.428274,0.124214,-0.757194,-0.888337,-0.814307,-0.110035,-1.48862,-0.668612,-1.12221,0.0849196,0.579449,1.1874,-0.266251,1.45749,0.77291,-0.200624,0.983411,-0.260148,0.492631,-1.34256,1
-0.341683,0.978738,-0.153571,-1.13169,-0.769168,-0.422947,-0.616044,-0.268734,0.690152,-0.939381,0.712647,0.295141,0.133866,1.6484,0.427157,0.380793,1.19463,0.594117,-0.0179416,0.6221,-0.760856,1
1.09378,1.39633,0.427252,0.846776,-0.268659,0.519623,1.26413,0.739245,0.353467,0.418759,0.499456,0.40093,0.872549,-0.391243,-0.449615,-0.801081,-0.338353,-0.510061,-0.402131,-0.237946,1.51583,0
0.578991,-0.321496,0.334657,0.429885,0.368894,0.436942,-0.124918,1.18596,0.906592,1.33942,0.357329,-0.293309,0.400277,-0.709404,-1.24713,0.0715177,-0.4162,-0.000440256,0.833957,-1.62512,-1.55318,0
1.27197,0.988229,-1.1637,-1.0257,0.142473,-1.13952,-0.2539,-1.72916,-0.542355,-0.495374,1.03243,1.37286,1.09052,1.71089,0.962137,0.601704,0.523949,0.495024,0.850661,-0.459894,-1.33253,1
0.895781,-0.293023,-0.818571,-0.750128,-1.71656,0.227481,-0.209253,0.183711,1.13506,1.84872,1.49434,1.26708,1.39326,1.14843,0.298366,-0.961241,-0.344341,-0.538373,-0.0931092,0.705331,-1.14197,1
-0.232786,-1.82104,-1.34047,0.359226,-0.983672,-0.698553,-1.22127,-0.726907,-1.39008,-0.867557,-0.525042,-0.51811,-0.0477771,0.745048,1.23458,1.34728,1.69764,0.0844965,0.850661,-1.86556,0.242089,0
-0.618875,0.788923,-1.44148,-1.23768,-0.602332,-1.48127,-1.01291,0.132167,-0.127511,-0.710848,-0.809295,0.460436,0.497153,2.04042,1.36833,0.607227,0.25448,1.35147,2.04499,-0.108477,-0.851121,1
-1.51975,-0.482838,-1.55933,-0.20605,0.255684,0.387333,0.450544,-0.343187,-0.446159,-0.919793,-0.086817,-1.95287,-0.568488,-0.544642,0.496507,-0.0720744,-0.206612,1.66998,0.575047,0.53887,1.63618,0
-1.65834,1.17804,0.806049,1.15768,1.88234,2.45989,1.19467,1.50096,1.71223,0.379582,-1.09947,-1.0735,-1.94292,-2.4252,-1.27685,-1.33679,-1.22461,-0.177392,0.600102,-0.524628,-0.299501,0
-0.153588,0.817395,2.00137,1.9208,0.619149,2.28901,1.80982,0.418525,0.545859,0.00739925,0.375095,-0.77597,-1.53725,-0.953707,-1.79697,-1.14902,-0.452129,-0.80734,0.399656,-0.173212,-1.27236,0
-1.15346,-3.13076,-0.38085,0.83971,-1.75231,-1.16157,-1.19151,-1.33971,-2.06345,-0.717378,-0.821139,-1.23218,0.533482,0.75641,1.85872,1.38594,1.42218,0.735679,2.25379,2.20348,-0.159089,1
0.173102,0.741469,-1.82028,-1.44966,-0.536789,-1.05133,-0.239018,-0.669635,-1.31793,0.203285,-1.06986,0.652179,0.158085,0.693915,0.21911,0.568567,0.278433,1.86817,0.884068,-0.543124,0.332354,1
-0.10409,-0.387931,-0.742812,0.521742,-1.18626,-1.70176,-0.700379,-0.875813,-2.60455,-0.475785,-0.43029,0.189353,0.412386,1.37001,1.616,2.23645,-0.0868482,-0.410968,2.22873,1.79657,-0.490061,1
-0.797069,-0.188625,0.0737073,-1.42139,-1.54972,-0.489093,-1.36018,-0.0797381,-0.590453,-0.057896,1.12718,0.850533,0.273126,0.722322,0.872974,1.60133,0.547902,-0.0145964,1.001,-0.395159,-0.32959,1
-0.826769,-0.112699,0.418834,-0.750128,-0.280576,-0.296169,-1.35025,-0.0625566,-1.34198,0.13799,-1.03433,-0.471827,0.194414,1.27342,1.1256,0.811569,1.85932,2.24331,1.66915,0.307675,0.111706,0
-0.955465,-0.786543,-1.23946,-0.184852,-1.11476,-1.52537,-0.546592,-1.32253,-1.4502,-1.03079,-0.311851,-1.02061,0.630358,1.28479,1.23953,1.32519,0.925159,0.502102,-0.510706,-0.718832,-0.179148,1
1.34127,-1.72613,0.385163,2.29529,1.8168,1.82048,1.65604,1.25469,2.04892,-0.371313,-0.951422,-1.41731,-1.94898,-0.618501,-1.52453,-1.85041,-1.69169,-1.42313,-0.602578,-0.774319,2.06745,0
-0.678273,-0.150662,-0.187242,-1.15289,-0.566581,0.767668,0.495191,1.05997,-0.434135,-0.449667,2.17537,0.738132,-0.36868,1.24502,-0.553639,-0.508374,-0.625787,-0.432202,0.516583,-0.0807334,0.161853,0
1.03438,-0.312005,-0.187242,0.0412581,-0.197158,0.337724,0.748196,-0.732634,-0.728734,-0.736966,0.0908416,-1.24541,-0.356571,-0.709404,1.30393,-0.431055,1.19463,0.417166,-0.95336,-0.996267,0.663325,0
0.0939047,-0.454366,-0.220913,-0.665336,-0.399745,-0.301681,-1.52388,-1.64325,-1.56443,-1.32462,-0.382915,-1.82725,0.212578,-0.396924,0.86802,1.46326,2.17669,-0.113689,0.641862,2.22197,-0.760856,0
0.311698,1.36786,0.629277,0.521742,-0.0422382,0.66845,0.118165,0.722064,0.672115,1.13701,0.280344,0.98938,-1.16186,-0.942344,-0.860757,0.424975,-1.04496,-0.771949,-0.919952,-0.977771,2.05742,0
1.97485,-1.87798,-0.0946472,0.797314,0.124598,-0.16939,1.06569,0.189438,-0.494257,-0.345195,-0.465822,-1.02061,0.31551,-0.743493,0.174528,-0.911536,0.476043,0.134043,-0.00123776,-2.23547,-1.04168,0
0.905681,0.466237,0.334657,0.740787,1.76317,1.52283,0.351326,1.68423,0.365492,-0.312547,-0.199334,-1.56277,-1.80366,-1.15256,-0.14745,-1.28708,-0.488058,-0.750715,0.93418,-0.820558,-0.419855,0
-0.519877,0.162533,0.141049,2.16104,0.648941,1.06532,0.94167,1.70141,0.780336,2.09032,-0.300007,0.526554,0.345784,-1.80024,-1.03908,-0.972287,-0.847351,-1.08338,-1.14545,-1.79158,-0.118971,0
-1.65834,-0.815015,-1.29838,-0.545215,-1.91915,-1.00172,-0.864088,-2.11288,-1.80492,-1.06344,-0.714544,-0.795805,1.24795,1.3416,1.38319,2.30272,0.577843,0.296839,0.884068,1.41741,0.663325,1
0.905681,-0.871959,1.46263,-1.30834,-0.930046,-0.318217,-0.0852308,0.235256,0.828433,0.81053,1.80229,0.566225,0.357893,0.330302,-1.08862,-0.685102,-0.637763,-1.05507,-0.301908,0.409401,-0.550237,0
-1.03466,0.238459,0.334657,-0.976238,-0.506997,-1.60805,-0.611083,1.26614,0.996776,1.98584,0.807398,1.7828,0.0430446,-0.0219486,0.0160157,-0.254326,0.062857,-1.14709,-0.761265,1.029,-0.369707,1
0.173102,-0.596728,-1.51724,-1.70403,-1.6391,-1.62459,-1.29072,-1.3798,-1.57646,-1.06344,-0.554651,-0.286697,0.430551,1.50068,0.783811,1.01039,1.23056,0.601195,0.800549,1.74109,-0.800974,1
-0.262485,-0.226588,-0.616546,0.274434,-0.286534,0.315675,1.03097,0.0290779,0.978739,0.255521,-0.24671,-0.471827,-1.62807,-0.158303,-0.0681941,-0.0113239,-0.278471,0.771069,-0.919952,-0.968523,-0.480031,0
-1.28216,0.836377,0.974404,-1.81709,-0.894295,-0.604847,-0.482101,0.0405322,0.167088,0.353464,1.25154,2.09355,0.0672638,0.790499,-0.49915,-0.298508,0.0927981,-1.19663,0.341192,0.048736,-0.821032,1
-1.97514,-0.274042,-0.0778118,0.267368,-0.912171,-0.202463,-0.769831,0.109258,-0.0373275,-0.201545,1.74307,2.49687,2.0714,-1.16392,-0.642802,0.154359,-0.404223,-1.36651,-1.15381,-0.367416,2.26804,0
-1.13366,-0.539783,-1.44148,-0.679468,-0.906212,-0.781235,0.0437519,-0.715453,-0.380025,1.10436,0.647505,0.334812,0.491098,1.13707,-0.0285659,0.0715177,-0.254518,0.4384,-0.65269,0.0209925,-0.590355,1
0.93538,-1.41293,-0.658635,0.415753,-0.185241,0.183385,0.395974,-0.383277,0.942666,0.444877,1.18048,1.61089,-0.132544,1.94952,-0.59822,0.165405,-0.254518,-0.552529,-1.62987,0.742322,-0.199207,1
-1.47025,-0.0652452,-1.0206,0.698391,0.0590553,0.216457,-0.323353,0.20662,1.3515,-0.625964,2.06877,0.764579,-0.865172,0.256443,-1.17283,0.104654,-0.835374,-0.226938,-1.59646,-0.85755,-0.379737,0
0.0741053,-2.09627,-0.776483,0.373357,-0.0184044,-0.213487,0.361248,0.636157,0.666103,0.13146,1.89112,1.21418,0.684851,0.392797,-0.00379836,-0.67958,0.0748334,-1.23202,-0.894896,0.224444,-1.41277,0
0.677988,0.646562,0.233644,-1.09636,-1.31734,-1.34898,-0.372961,-1.70625,-0.25978,0.144519,-0.335539,1.36625,0.357893,2.01769,0.843253,0.894411,1.67368,1.71953,-0.118165,2.21272,0.151824,1
-1.69794,1.62411,-0.01047,-0.743062,-1.40672,-1.80097,-0.412648,-0.268734,-0.788856,-0.704319,0.32772,0.235635,1.18134,1.61999,0.828392,1.97135,2.54796,1.46472,0.691974,1.80582,2.54886,1
-1.59895,0.5042,-1.0206,-0.912644,0.273559,-2.56165,-2.36723,-1.35689,-1.29388,-1.41604,-0.146037,-0.716464,0.745399,1.1257,1.60114,1.04905,1.68566,1.83278,1.10122,-1.7176,-1.13195,0
0.321598,0.646562,-0.515533,0.677193,1.02432,0.1448,0.0933607,0.888152,0.395553,1.26107,0.262578,-0.44538,0.279181,0.0632732,-0.360451,-0.734807,-0.811421,0.0349501,0.641862,-0.700337,-1.19212,0
-1.66824,0.428274,-0.161989,0.655995,-0.882378,0.271578,-0.462257,-0.749815,0.714201,-0.299488,-0.572417,-0.332979,-1.14369,0.125769,0.759043,0.137791,-0.853339,1.43641,-0.260148,-0.533876,-0.530179,0
-0.381281,-1.79256,0.864973,0.500544,1.01836,0.811765,0.510074,0.647611,0.203162,1.47654,0.398783,-1.25202,-1.77944,-0.942344,-2.114,-0.34269,-0.895256,-0.297719,0.641862,0.400153,1.235,0
-0.945565,-0.6252,-0.75123,0.0836537,0.273559,-1.17259,-0.358079,-0.389005,0.185125,1.81608,2.32934,1.15468,0.830166,-0.192392,-0.652709,-0.132825,0.104774,-0.0287525,0.491527,-1.60662,0.563031,1
-0.78717,-0.88145,-0.49028,-2.21984,-0.596373,-0.511141,-1.9406,-2.3076,-0.897076,-0.599846,-0.536885,1.13484,0.448715,1.69385,1.00672,1.95478,1.69165,-0.0641428,-0.285204,1.6671,0.0715882,1
0.222601,-0.312005,-1.15528,-0.269644,-2.53287,-0.990695,-0.551553,0.0806223,0.377516,0.0531059,0.671193,1.21418,0.739344,0.0348659,0.645112,0.51334,-1.08089,-0.701169,0.366248,1.18622,-1.33253,1
0.895781,-0.596728,-0.271419,0.00592833,-0.894295,-0.593823,-0.293587,-0.904449,0.227211,-0.292959,1.8319,1.79602,0.84833,0.614374,-0.553639,-0.364781,-1.19467,-1.86905,-0.544114,-1.061,-0.69065,1
-1.56925,-0.0652452,0.949151,0.104852,-0.441454,-1.66317,-0.938501,-1.24808,0.155064,-1.14833,0.724491,0.103399,0.212578,0.580285,1.29898,0.695591,0.565866,0.91263,1.25155,1.75033,0.0515293,1
-0.658473,1.82342,-1.70243,-0.608809,-1.34118,-0.63792,-0.377922,-1.07054,-0.169597,0.242462,1.60686,0.605896,0.3034,0.20531,0.209203,-0.0720744,-0.284459,0.226058,-1.02018,-1.14423,0.282207,1
0.489893,0.323876,-0.263002,-1.94427,-0.0184044,-1.04582,-1.40482,-1.08199,-2.35805,-1.06997,-0.495432,0.334812,0.660632,1.1257,1.32374,0.982775,1.60781,2.56182,2.82172,0.00249691,0.532943,1
0.123604,-0.217097,-2.17383,-1.23768,-0.995589,-1.86161,-1.13694,-1.83798,-0.915113,-0.55414,-0.086817,0.632343,1.10869,1.01208,2.58194,1.2313,1.89525,1.92479,1.32672,0.400153,0.39253,1
0.578991,-0.615709,0.797632,-2.022,-0.697667,-1.33796,-1.8513,-1.20799,-1.81093,-0.919793,0.00793423,-0.690017,0.58192,2.21086,1.41291,2.13704,1.12876,1.55673,1.20979,1.00126,-0.0387357,1
-0.302084,0.656052,0.35991,2.16811,1.93596,1.21415,1.58658,0.71061,0.756287,-0.123191,-0.536885,-1.0735,-0.756186,-1.25482,-2.06446,-1.14349,-0.230565,-0.531295,0.299432,-1.46791,1.25506,0
1.41057,0.162533,-1.01218,-1.73229,-0.983672,-0.604847,-0.809518,0.0978038,0.798372,0.706058,0.386939,0.480272,-0.120434,0.165539,0.23397,-0.558079,-0.655728,0.579961,-0.811376,-0.163964,-0.580326,1
-0.0248918,-2.48539,-0.843825,1.36259,0.285476,0.646402,0.6589,0.681974,1.56193,0.438348,0.848852,-0.359427,0.400277,-1.29459,-1.53443,0.231678,-1.04496,-1.71333,-0.276852,-1.05175,-1.29242,0
-0.133789,-0.691635,-0.515533,0.719589,-1.59739,-1.0844,0.400935,0.372707,0.311382,0.0857535,0.037544,1.94148,0.727235,1.51204,0.0754579,0.143314,0.236515,-1.18248,0.549991,0.298427,-0.470002,1
-0.272385,-0.767561,-0.220913,-1.16702,-1.10284,-1.64664,-1.19151,-0.0224665,-0.0433398,0.255521,0.582364,1.52494,1.47197,1.44387,0.30332,-0.690625,-0.0628953,0.565805,1.37683,0.187453,-0.389766,1
-0.232786,0.266931,0.250479,-1.28714,-0.79896,-0.885965,-1.23119,-0.870086,-1.51032,-0.965499,-0.134193,1.40592,-0.544269,0.222354,1.26926,1.04905,0.973065,0.926786,2.32896,1.03825,-0.429884,1
-0.579276,0.00119014,-0.321926,0.436951,0.851528,0.712547,0.688666,0.893879,0.329418,1.4896,1.03835,0.80425,-0.429228,-0.396924,-1.23722,-0.74033,0.122739,-1.18248,-1.40436,-0.85755,-1.94433,0
0.0444062,0.257441,-0.263002,-0.248446,-0.834711,-0.830844,-1.90091,-1.21944,-1.87106,-1.20709,-0.803373,0.0108341,0.279181,1.15979,2.31445,2.40213,2.51203,0.417166,0.792197,0.196701,-0.600385,1
-0.262485,0.342857,-0.330343,-1.06103,0.726401,0.707035,0.758118,-0.829996,-1.02333,-1.1875,-1.21199,-0.332979,-1.18002,0.24508,-0.667569,0.590659,0.901206,1.09666,0.357896,-0.191707,-0.0587946,0
-1.46035,0.134061,0.923897,0.825578,0.184183,-0.830844,0.872218,0.349799,-0.277817,-1.20056,-0.613871,-1.66195,-0.641145,-1.0787,-0.419894,-0.210144,0.643713,-0.134924,0.366248,-0.950028,0.292236,0
0.648289,-1.36548,0.368328,1.20007,1.87638,0.117239,0.187617,1.81022,1.05089,-0.0970731,1.01467,1.63072,0.236798,-0.698042,0.129947,-1.30918,-2.17673,-0.580842,-0.0931092,0.168958,-3.43872,0
0.668088,-0.0652452,0.890227,-0.453358,-0.512955,-1.05133,-0.789675,-1.06481,-1.2518,0.00739925,0.369173,-0.438768,1.17529,1.19956,1.12065,0.369748,0.547902,0.374697,0.792197,0.733074,1.37542,1
0.084005,0.826886,-0.919584,1.22127,0.607232,-0.615871,-0.576357,-0.818541,-1.35401,-1.24627,-1.54362,-0.392486,1.10869,0.228035,-0.49915,0.557522,1.39823,1.5992,0.967588,-0.228698,-0.299501,0
-0.579276,-0.75807,0.772378,0.380423,-0.816835,-0.66548,-0.318392,0.0519866,-1.67265,-0.763084,-1.31858,-0.656958,0.267071,1.39841,1.62591,1.83881,1.47607,1.20991,0.174153,-0.0899812,-1.16203,0
-0.262485,1.70004,-0.793318,-1.10342,-0.393786,0.232994,0.341404,1.47805,0.1731,0.647292,-0.24671,-0.167684,0.279181,-0.448058,-1.4849,0.0715177,-1.47611,-0.120767,-1.08699,0.603605,-0.550237,0
0.0939047,-0.00830062,-1.40781,-1.80295,-1.19818,-0.709577,-1.10221,-0.543638,-0.626526,0.431818,1.06796,1.18112,1.51436,0.512108,0.526228,-0.210144,0.499996,-0.545451,-0.201684,-0.404407,1.93706,1
0.559191,-0.805524,-2.30009,-0.446292,0.583398,0.684987,-1.01788,-1.16217,-0.494257,-1.46827,-1.01064,-0.326368,1.00575,0.773455,1.20486,1.36937,1.79944,1.66291,0.825605,0.770065,0.111706,0
-0.826769,1.03568,-1.90446,-0.17072,-0.60829,-0.731626,-0.457296,0.733518,1.41763,2.27314,1.45881,1.63734,-0.187037,0.6371,0.12004,0.77291,0.0808216,-1.5293,-0.853136,-0.367416,-0.349649,0
-0.44068,1.92781,0.477758,0.00592833,-0.649999,-0.444996,0.133048,0.899606,0.858495,0.614645,0.416549,0.341424,-0.580598,0.432568,-0.622988,-0.674057,-1.11682,-0.941823,1.09287,0.307675,0.322324,0
-1.01486,0.959757,0.528264,-0.213116,1.80488,0.24953,0.842453,-0.360369,0.389541,1.38513,2.19906,0.533166,0.521372,-0.34011,-0.424847,-0.359259,-0.290447,-0.651622,0.357896,0.307675,-1.54315,0
-0.0149921,1.9373,-0.355597,1.6099,-0.900254,-0.24656,-0.0604264,-0.343187,0.00475808,-1.53357,-0.0453633,-0.789194,-0.205201,0.40416,-0.00379836,-0.160439,0.751501,0.25437,0.575047,-1.0795,1.95712,0
0.539392,-1.51733,-0.0273054,-1.3578,-0.828752,-0.632408,-1.84138,-0.692544,-0.277817,-0.54108,0.688959,0.40093,0.363948,0.222354,0.729322,0.916502,0.0987863,0.310995,1.05111,1.0475,-0.279442,1
-0.311984,0.00119014,-0.700723,-1.40019,-0.572539,-0.941086,-1.1419,0.269619,-0.380025,0.242462,0.29811,0.0306695,0.351838,1.52909,0.50146,0.866797,0.452091,1.13205,0.366248,1.00126,-0.239325,1
-1.90584,-1.38446,0.957568,2.03385,0.845569,1.97482,1.42287,0.733518,0.461687,1.04559,-1.11724,-1.01399,-2.56657,-0.891211,-1.66323,-0.34269,0.15268,-0.297719,-0.318612,-0.450646,-1.16203,0
0.450294,-0.663163,0.0989604,1.22127,1.37587,1.19761,1.25421,1.81595,0.882543,0.151049,-1.37188,-1.3512,-0.217311,-1.32868,-2.0496,-0.513896,-0.589858,-0.163236,-0.585874,-0.617106,-1.12192,0
1.69766,0.940775,1.52156,0.444017,1.45929,1.36849,1.38319,1.94195,0.30537,-0.2799,0.292188,-0.742911,-1.70679,-0.993477,-1.54434,-1.04408,-0.0688836,-1.11877,-1.37931,-1.00551,-1.37265,0
1.61846,0.172024,-0.49028,-0.509886,-0.238867,0.0951908,-0.105074,-0.228644,0.299357,0.222873,3.07551,0.612508,0.975481,0.114406,-0.380266,-0.530465,-1.82942,-0.531295,-0.811376,-0.931532,2.31818,0
1.56896,0.409293,-0.599711,0.458149,0.208016,0.486551,-0.586279,-0.629545,-0.608489,0.451407,-0.513198,-0.683405,-1.29506,-0.0958075,0.095272,-0.110734,0.847312,0.183589,0.257673,0.53887,-0.399796,0
-0.945565,0.0486439,1.68991,1.15061,0.00542933,0.723571,0.832531,1.39787,1.08696,-0.2799,-0.2171,-0.385874,0.0309351,-0.891211,-1.4106,-2.48,-1.20065,0.204824,-0.109813,0.908782,1.04444,0
-0.628774,-1.06177,0.814467,0.436951,0.38677,0.530648,-0.368001,0.687701,0.57592,1.92708,2.09838,1.79602,0.115702,0.881402,0.105179,-0.894968,-1.24856,-0.715325,0.199209,0.316923,1.15477,0
-0.0644907,1.71902,0.242062,0.408687,0.553606,1.5559,0.728353,0.12644,0.642054,0.13799,0.890305,-0.0420603,-1.63413,-1.8741,-0.622988,-0.651966,-0.733575,-1.89736,-1.37096,0.612852,1.4055,0
-1.00496,1.28244,-0.254584,-1.64044,-0.578498,-0.0867088,0.495191,1.05424,0.497761,0.562409,0.588286,1.59105,0.648523,0.148495,-0.959827,-0.663011,-1.30245,-1.5293,-1.41272,0.390905,-0.851121,0
0.2622,0.618089,-0.928002,-1.03983,-0.965796,-0.731626,-0.611083,-0.245826,0.335431,1.2023,-0.00390967,0.962933,1.21767,-0.368517,-0.395126,-0.287463,-0.152718,0.233136,-0.0847572,-0.404407,0.212,1
-1.30195,2.29795,2.22864,0.514676,1.37587,1.36298,1.95865,0.968332,0.611993,0.568938,-1.19422,-1.29169,-0.0053936,-1.8741,-0.895431,-0.972287,-1.1288,-1.54346,1.85289,-0.469141,2.37836,0
2.06395,0.0296624,0.225226,1.17181,1.38779,0.999177,1.80982,1.69568,1.34549,0.281639,-0.311851,-2.27685,-1.27084,0.0462288,-1.47995,-0.431055,0.0568688,-0.481749,-0.134869,1.08449,1.71642,0
-0.608975,-0.236079,-0.0778118,-0.898513,-0.22695,-0.478069,0.480309,-0.25728,1.18917,1.87484,2.2642,0.500107,1.0663,-1.18665,-0.112776,-0.204621,-0.757527,-0.665778,-0.878192,-0.524628,0.964209,0
-1.86624,0.466237,0.28415,0.210841,0.00542933,0.166848,1.48241,1.47232,0.918617,1.04559,-0.471744,-1.58922,-0.326297,-0.533279,-0.504103,-0.856308,-0.506023,-0.786106,0.282728,0.511127,1.19489,0
-1.97514,-0.672654,0.149467,0.429885,-1.15051,-0.483581,-1.20143,-1.01899,-0.434135,-0.972029,0.32772,0.374483,0.648523,0.762092,0.610438,0.281383,1.02696,0.615351,1.39354,0.474135,1.6763,1
0.380996,-0.00830062,0.0147832,-0.721864,-0.769168,-0.709577,-2.15888,-0.159918,0.0769048,0.882355,1.84966,1.12823,0.261017,-0.0446744,0.640159,-0.160439,-0.24853,-0.736559,-0.0179416,-0.746576,-1.22221,0
-0.351582,-0.530292,1.29428,0.684259,0.208016,-0.367826,0.351326,-0.314552,-1.52836,-0.802261,0.0612318,1.06872,0.793837,0.563241,1.53179,1.25339,0.781442,0.976333,0.483175,0.196701,1.77659,0
-1.26236,-1.74511,-0.624964,-1.03277,-0.691708,-0.489093,-1.21631,-1.22517,-2.83903,-0.978558,0.0553099,-0.134625,0.539537,0.983669,0.575763,1.44669,1.06289,-0.226938,1.51046,1.42666,0.833826,1
-0.608975,-0.568255,0.688201,-0.912644,-1.00751,0.00699707,-0.516827,-0.543638,0.0167825,0.164108,-1.04617,-0.842088,0.557701,-0.101489,0.674833,0.364225,-1.05694,1.34439,-0.0513494,1.35268,0.232059,0
-0.252585,1.67156,1.66466,1.98439,1.55462,2.12365,1.61139,1.94768,0.960702,-0.201545,-0.163802,-0.736299,-0.901501,-2.14681,-0.632895,-0.784512,-0.823398,0.374697,0.0238181,-0.154716,-1.14197,0
-0.0149921,-1.46988,-0.0525586,-0.714798,-0.554664,0.574744,0.321561,0.676247,0.479724,2.37109,0.274422,0.949709,0.787783,-0.874167,-1.19264,-0.734807,-1.30245,1.05419,-0.276852,0.548118,0.633237,0
1.20267,0.0771162,0.620859,1.89254,2.1028,0.982641,1.21948,0.905333,1.18315,-0.475785,-0.0335194,-1.14623,-1.68257,-1.46504,-1.49481,-0.972287,-0.757527,0.25437,-0.577522,1.93529,0.0414998,0
0.885882,0.608599,-1.03743,-1.45672,0.928988,-0.0646604,1.28397,-0.686817,-0.650575,-0.743496,-0.921812,0.427377,0.248907,-0.328747,-0.058287,-0.232235,0.410173,-0.821496,0.307784,-1.01476,-1.22221,0
